Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
rich men seeking women,EUR,20,Medium,57,0.55,2.32,,,,,,50,30,20,10,10,30,20,30,20,20,20,20
woman looking for young man,EUR,20,High,69,0.77,1.74,,,,,,20,30,10,20,20,20,20,30,30,20,30,30
namdev matrimony,EUR,10,Unknown,,,,,,,,,0,10,10,10,10,10,0,0,10,10,0,0
vishwakarma matrimony brides,EUR,10,Low,24,,,,,,,,10,10,10,10,0,0,0,10,10,10,0,10
speed dating over 55,EUR,20,Medium,57,0.64,2.26,,,,,,10,20,10,20,10,10,20,20,20,10,30,20
international interracial dating,EUR,20,High,73,0.43,3.99,,,,,,90,10,10,10,10,10,10,10,10,10,10,10
speed dating events in my area,EUR,20,Low,16,,,,,,,,10,30,20,20,20,20,20,20,30,10,10,10
kurinji matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,0,10,10,10,0,0,10
free singles chat avenue,EUR,10,Low,11,,,,,,,,10,20,10,10,20,10,10,10,10,0,10,10
second marriage telugu,EUR,10,Unknown,,,,,,,,,0,10,10,10,10,10,0,10,10,0,10,0
hans matrimony,EUR,10,Low,7,,,,,,,,10,10,10,10,10,0,10,0,0,10,10,10
pawar matrimony,EUR,10,Unknown,,,,,,,,,0,0,10,10,10,0,10,0,10,10,0,0
kannada matrimony gowda,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,10,10,0,10,10,10,0
women seeking for men near me,EUR,10,Medium,63,0.72,1.25,,,,,,10,10,20,10,10,20,10,10,10,10,10,10
tamil second marriage grooms,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,10,10,10,10,0,0,0
local dating events,EUR,20,Medium,63,1.47,3.59,,,,,,20,10,10,10,10,20,20,10,20,10,30,10
best free online dating sites 2018,EUR,20,Low,0,,,,,,,,90,40,20,10,10,10,10,0,10,10,0,10
navri mile navryala profile,EUR,10,Unknown,,,,,,,,,0,0,0,0,10,10,10,0,10,0,0,0
japanese women seeking men,EUR,10,Medium,34,0.89,3.36,,,,,,10,10,10,10,10,20,10,20,10,10,20,30
south asian speed dating,EUR,10,Low,33,1.35,2.01,,,,,,10,10,20,10,10,10,10,10,10,20,20,20
men seeking women sites,EUR,20,Medium,51,0.72,2.52,,,,,,30,30,20,10,20,20,30,10,10,20,10,20
sensory speed dating,EUR,20,Low,0,,,,,,,,30,20,50,10,10,10,20,10,10,10,10,10
yaacov deyo,EUR,10,Low,0,,,,,,,,10,10,20,10,10,10,10,20,10,10,10,10
latinas looking for american husbands,EUR,20,Low,0,,,,,,,,110,30,30,30,10,10,10,10,0,10,0,10
rich white women looking for black men,EUR,20,High,68,0.37,1.37,,,,,,10,20,20,10,10,20,20,20,10,10,10,10
interfriendship dating site,EUR,10,Medium,60,1.21,1.97,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
sivamatrimony,EUR,10,Unknown,,,,,,,,,10,0,0,10,10,10,10,10,10,0,10,0
woman seeking man for pregnancy,EUR,10,Low,32,,,,,,,,10,10,10,10,10,10,10,10,10,20,10,10
senior women seeking men,EUR,20,Medium,44,0.77,1.74,,,,,,10,10,30,40,20,10,10,10,10,10,10,20
matrimony id search,EUR,10,Low,0,,,,,,,,10,10,10,10,10,0,10,10,10,10,10,10
guy seeking girl craigslist,EUR,20,Low,11,,,,,,,,30,20,10,10,10,20,20,20,10,20,10,10
96 kuli maratha divorcee brides,EUR,10,Low,2,,,,,,,,0,0,0,0,0,0,10,10,10,10,10,10
free dating without registration,EUR,10,High,75,0.49,1.66,,,,,,10,10,10,10,0,10,10,10,20,10,10,10
swirl dating website,EUR,20,Medium,53,0.18,3.37,,,,,,10,20,40,20,30,40,10,10,40,10,10,10
speed dating nights near me,EUR,10,Low,17,,,,,,,,10,0,10,10,10,10,10,10,10,10,50,20
speed dating near me over 30,EUR,10,Unknown,,,,,,,,,20,30,20,10,20,10,10,10,0,10,0,0
chavara matrimony profile search,EUR,10,Unknown,,,,,,,,,10,0,0,10,0,10,10,0,0,0,0,0
telugu matrimony reddy grooms,EUR,10,Unknown,,,,,,,,,10,0,10,10,10,10,10,10,0,0,10,0
40 plus brides,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,0,10,10,10
dating events today,EUR,20,Low,11,,,,,,,,20,20,20,20,10,10,20,10,10,10,10,20
black white interracial dating site,EUR,10,High,100,,,,,,,,10,10,30,40,20,0,10,10,10,10,10,10
speed dating places,EUR,20,Medium,36,0.49,3.75,,,,,,10,10,20,20,10,10,20,20,20,10,20,20
muzmatch online,EUR,10,Low,17,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
mexican women looking for men,EUR,20,High,74,1.19,2.84,,,,,,40,10,30,10,10,10,20,20,10,10,10,10
japanese women seeking american men,EUR,20,High,77,1.63,5.76,,,,,,30,10,10,20,20,40,10,10,20,20,20,10
interracial singles dating sites,EUR,10,Medium,33,1.26,3.56,,,,,,30,30,40,30,20,10,10,10,10,10,10,10
skn matrimony,EUR,10,Unknown,,,,,,,,,0,0,0,10,0,10,0,0,0,0,0,0
interracial dating free without charge,EUR,20,High,79,0.89,2.2,,,,,,20,30,20,20,10,10,20,20,10,10,10,10
meet single girl for free,EUR,20,High,67,1.11,1.66,,,,,,30,40,20,30,20,10,10,10,20,10,10,10
vanjari brides,EUR,10,Low,14,,,,,,,,10,10,10,0,0,10,10,10,10,0,0,10
interracial dating is bad,EUR,20,Low,2,,,,,,,,20,10,20,30,20,10,20,10,20,10,20,10
himachalirishta,EUR,10,Low,7,,,,,,,,10,10,10,0,10,0,0,0,0,10,0,10
mixed couple dating website,EUR,20,High,92,1.52,4.78,,,,,,20,10,10,20,10,10,20,20,30,20,10,30
interracial dating events,EUR,20,Medium,42,0.4,1.79,,,,,,20,10,10,20,10,10,20,20,20,20,20,30
dating website for interracial couples,EUR,30,Medium,57,0.85,3.17,,,,,,30,30,20,30,20,20,20,30,30,10,30,20
man seeking woman for marriage,EUR,10,Medium,34,0.62,1.22,,,,,,10,10,10,10,10,10,10,10,10,10,10,20
women seeking men online,EUR,10,Medium,66,0.43,1.8,,,,,,10,10,10,20,10,10,10,20,10,10,10,10
gay dating events,EUR,10,Low,7,,,,,,,,10,20,20,10,10,10,10,10,20,10,20,10
humad jain matrimony,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,0,0,0,10,0,0,0
best speed dating,EUR,10,Low,11,,,,,,,,10,10,10,10,10,10,10,20,10,10,10,10
jeevansathi divorcee brides,EUR,10,Low,25,,,,,,,,10,10,10,10,0,10,10,0,10,0,10,10
interracial dating sites 2018,EUR,10,Unknown,,,,,,,,,20,40,110,10,10,0,0,0,0,10,0,0
late marriage matrimony,EUR,10,Low,29,,,,,,,,10,0,0,10,10,10,10,10,10,10,10,10
swirl life dating,EUR,10,Low,16,0.18,0.66,,,,,,10,10,20,20,30,20,10,10,10,10,10,20
women looking to meet men,EUR,10,Medium,63,0.71,1.34,,,,,,10,10,10,10,10,30,10,20,20,10,20,10
free online dating sites in the world,EUR,10,Medium,66,1.57,3.13,,,,,,10,10,10,10,10,10,10,20,10,10,10,10
craigslist personals men seeking women,EUR,20,Medium,38,0.19,0.41,,,,,,30,20,10,20,20,10,20,10,10,30,20,10
amoris matrimony,EUR,10,Unknown,,,,,,,,,10,10,10,0,10,10,10,0,10,10,10,0
angelreturn free dating site,EUR,10,Low,29,,,,,,,,10,0,0,10,10,10,10,10,0,0,0,10
iheartradio speed dating,EUR,20,Low,3,,,,,,,,0,0,0,90,10,10,10,10,20,10,30,30
blind dating 10 guys,EUR,10,Unknown,,,,,,,,,0,110,10,10,10,10,10,10,10,10,10,0
orchid matrimony,EUR,10,Unknown,,,,,,,,,10,0,0,0,0,10,10,0,0,0,10,0
tamil shaadi matrimony,EUR,10,Unknown,,,,,,,,,0,10,10,10,0,0,10,0,0,10,10,0
nadar matrimony grooms,EUR,10,Low,29,,,,,,,,10,10,10,10,10,10,0,10,10,10,10,10
speed dating night,EUR,10,Low,11,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
interracial dating club,EUR,10,Medium,33,0.38,2.29,,,,,,30,30,20,20,10,10,10,10,10,10,10,10
free whatsapp matrimony,EUR,10,Medium,43,,,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
seeking rich man,EUR,10,Medium,59,0.43,1.46,,,,,,10,10,10,10,10,10,10,10,10,10,10,20
interracial dating site for black and white singles,EUR,10,High,90,0.68,2.9,,,,,,10,10,10,10,20,10,10,10,10,10,10,10
meet russian singles free,EUR,10,Low,14,,,,,,,,10,10,10,10,20,20,10,10,10,20,10,10
maratha marriage grooms,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,10,0,10,0,0,0,0
craigslist guy seeking girl,EUR,20,Low,10,,,,,,,,10,30,10,10,20,20,20,20,10,10,10,10
inland empire singles events,EUR,20,Low,33,,,,,,,,20,30,40,20,10,10,20,10,20,20,10,10
real women looking for men,EUR,10,High,67,0.5,1.14,,,,,,10,10,10,20,20,10,10,10,10,10,10,10
speed dating age groups,EUR,10,Low,7,,,,,,,,10,10,20,20,20,20,10,10,20,10,20,10
finally free dating site,EUR,10,High,100,,,,,,,,30,20,30,10,10,0,10,0,10,0,10,10
women seeking asian men,EUR,20,Medium,45,,,,,,,,10,10,10,20,10,20,20,20,20,20,10,10
blackwhitemates,EUR,10,Low,21,,,,,,,,10,30,20,20,10,10,10,10,10,10,10,10
mayyam matrimony,EUR,10,Low,0,,,,,,,,10,10,10,0,10,10,0,10,10,0,10,10
interracial dating in korea,EUR,20,Low,12,,,,,,,,20,30,30,10,20,10,10,20,10,10,10,10
multicultural dating,EUR,10,Medium,34,0.68,3,,,,,,20,20,10,20,10,10,10,10,10,10,10,10
imarriages matrimony,EUR,10,Unknown,,,,,,,,,10,10,10,0,0,0,0,10,10,10,0,0
mingle2 online,EUR,10,High,71,,,,,,,,10,10,10,10,10,10,10,0,10,10,10,10
speed dating for over 50 near me,EUR,10,High,89,1.56,3.89,,,,,,10,20,10,20,10,10,10,10,20,10,10,10
2redbeans speed dating,EUR,10,Medium,58,1.23,3.59,,,,,,10,10,10,10,10,10,20,20,20,30,20,10
speedny,EUR,20,Low,0,,,,,,,,10,30,30,30,20,10,10,10,20,20,10,20
white women interracial dating,EUR,20,Low,8,,,,,,,,10,20,20,10,20,10,20,20,30,10,20,10
rich women looking for black men,EUR,10,Low,24,0.23,1.28,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
conscious speed dating,EUR,10,Low,24,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
online interracial dating,EUR,10,Medium,46,0.85,4.09,,,,,,10,10,10,10,10,10,10,10,20,10,20,30
best free dating websites 2018,EUR,10,Unknown,,,,,,,,,90,50,10,10,10,0,0,0,10,0,0,0
women seeking men treasure coast,EUR,20,Low,6,,,,,,,,50,20,10,10,30,40,10,10,10,10,10,10
connecting singles dating site free,EUR,10,High,91,1.23,2.39,,,,,,0,10,10,10,10,10,0,10,10,10,10,10
divorced women seeking men,EUR,10,Medium,44,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
naalayabandham,EUR,10,Unknown,,,,,,,,,10,0,0,10,0,0,0,10,10,10,0,0
match dating events,EUR,10,Medium,40,1.32,5.62,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
local speed dating events,EUR,10,Medium,34,0.63,2.97,,,,,,10,10,20,10,20,10,10,10,10,10,20,30
black interracial dating,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,30,30,20,10,10
kalyanamalai matrimony search,EUR,10,Unknown,,,,,,,,,10,10,10,0,0,0,10,0,0,0,10,0
adventist dating site 100 free,EUR,10,High,98,0.71,1.71,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
fitness speed dating,EUR,10,Low,22,2.1,64.03,,,,,,10,10,10,10,10,10,10,10,10,10,20,20
best gay interracial dating sites,EUR,10,High,100,,,,,,,,0,0,0,0,20,90,40,20,10,0,10,10
a woman looking for a man,EUR,10,Medium,53,0.51,1.46,,,,,,10,10,10,20,10,10,10,10,10,10,10,20
widow seeking man,EUR,10,Medium,54,,,,,,,,20,10,10,10,10,10,10,10,10,10,10,10
best interracial dating websites,EUR,20,High,74,1.29,3.09,,,,,,20,10,10,20,20,20,10,10,10,20,30,10
bharat matrimony search by caste,EUR,10,Low,0,,,,,,,,10,10,10,10,10,0,10,10,0,10,0,10
iyer matrimony grooms,EUR,10,Low,0,,,,,,,,10,10,10,0,10,10,10,10,0,10,10,10
ebony women looking for white men,EUR,10,High,71,0.57,0.8,,,,,,10,20,10,10,10,10,10,10,20,10,20,20
thevar matrimony brides,EUR,10,Medium,43,,,,,,,,10,0,10,0,10,0,10,10,0,0,10,10
speed dating for gay guys,EUR,10,Low,11,,,,,,,,10,20,10,20,10,10,20,10,10,10,10,10
cityswoon speed dating,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,20,20,10,10
eharmony free weekend 2018,EUR,10,Low,0,,,,,,,,90,20,20,10,10,10,10,0,0,10,10,10
vasavi seva matrimony,EUR,10,Low,0,,,,,,,,10,10,10,0,10,10,10,0,10,10,10,10
totally free swedish dating sites,EUR,10,Unknown,,,,,,,,,10,10,10,20,10,0,10,10,0,10,10,0
chaitanya knanaya matrimonial,EUR,10,Low,0,,,,,,,,0,10,10,0,10,0,0,10,0,10,10,10
speed dating in the dark,EUR,10,Low,7,,,,,,,,10,10,30,10,10,10,20,10,10,10,10,10
single white women looking for black men,EUR,10,Medium,61,0.51,1.39,,,,,,30,10,10,20,10,10,10,20,10,10,20,20
single woman seeking single man,EUR,10,Medium,60,0.81,2.14,,,,,,20,30,10,10,10,10,10,10,10,10,10,10
brahmin matrimony search,EUR,10,Low,0,,,,,,,,10,10,10,10,0,10,10,0,0,10,0,10
old lady seeking younger man,EUR,10,High,100,0.55,1.21,,,,,,20,20,20,20,20,10,10,10,10,10,10,10
man looking for woman to marry,EUR,10,Medium,46,,,,,,,,20,10,10,10,20,10,10,10,10,10,20,10
anand maratha matrimony,EUR,10,Low,0,,,,,,,,0,10,0,10,0,10,10,0,10,0,10,10
100 free black and white dating site,EUR,10,Low,0,,,,,,,,40,10,20,30,20,0,0,0,10,10,10,10
desperate women looking for men,EUR,10,Medium,50,,,,,,,,10,10,10,10,10,10,10,40,10,20,10,10
interracial gay personals,EUR,20,Medium,51,0.79,2.75,,,,,,10,10,20,50,30,10,10,10,20,10,20,20
flirtbox dating site,EUR,10,Unknown,,,,,,,,,20,30,10,10,10,0,0,0,10,0,10,0
gay speed,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
w seeking m craigslist,EUR,10,Low,0,,,,,,,,20,20,10,10,20,20,10,10,10,10,10,10
free online community dating site,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,10,10,10,10,10,10,0
find speed dating events,EUR,10,Unknown,,,,,,,,,10,30,10,20,10,20,20,20,20,0,10,0
interracial marriage site,EUR,10,Medium,57,0.88,2.71,,,,,,10,10,10,20,10,10,10,10,10,10,10,20
box speed dating,EUR,10,Low,2,,,,,,,,10,20,20,20,10,10,10,20,20,10,10,10
real women seeking men,EUR,10,Low,0,,,,,,,,10,10,10,10,10,20,20,10,10,10,10,10
teen interracial relationships,EUR,20,Low,0,,,,,,,,20,20,20,20,10,10,10,10,20,20,30,20
mature women looking for mature men,EUR,10,Medium,65,0.44,1.73,,,,,,10,20,10,10,10,20,10,10,10,20,10,10
interracial dating tinder,EUR,20,Low,11,,,,,,,,20,10,20,20,10,10,20,10,30,10,20,20
men looking for women ads,EUR,10,Low,21,,,,,,,,10,10,10,10,10,10,10,20,10,10,10,10
top interracial dating sites 2018,EUR,10,Medium,51,1.21,3.17,,,,,,40,20,10,10,10,20,10,10,10,10,10,10
asanjokutch matrimonials,EUR,10,Low,0,,,,,,,,10,10,10,0,10,10,0,0,10,10,0,10
tumcha aamcha jamla matrimony site,EUR,10,Low,29,,,,,,,,10,0,10,0,0,0,0,0,0,10,0,10
interracial match maker,EUR,10,Low,19,,,,,,,,10,10,10,30,10,10,10,10,10,10,20,10
eharmony free communication weekend 2018,EUR,10,Low,0,,,,,,,,90,30,10,10,10,10,10,10,0,0,10,10
adult speed dating,EUR,10,Low,0,,,,,,,,10,10,10,20,10,10,10,20,10,10,10,10
dating free chat online,EUR,10,High,100,,,,,,,,10,10,20,10,10,0,10,0,0,0,0,10
thai women looking for men,EUR,10,Medium,60,2.16,6.96,,,,,,10,10,10,10,10,10,10,10,10,10,10,20
friday night singles events,EUR,10,Medium,43,1.53,3.12,,,,,,10,10,20,10,10,10,10,10,10,10,10,10
nair matrimony search,EUR,10,Low,0,,,,,,,,10,10,10,0,0,0,0,10,10,0,0,10
silent speed dating,EUR,10,Low,10,,,,,,,,0,10,10,10,10,0,10,10,10,10,10,10
speed dating for 50 and over,EUR,10,High,81,1.44,2.8,,,,,,10,10,10,10,20,20,10,10,20,10,30,10
group speed dating,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,20,10
top interracial,EUR,10,Low,0,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
lingayath matrimony kannada,EUR,10,Unknown,,,,,,,,,10,10,0,10,0,10,10,0,0,10,10,0
free soulmate sites,EUR,10,Unknown,,,,,,,,,20,30,10,20,10,10,10,10,10,10,0,0
interracial dating meet,EUR,10,High,97,0.9,1.86,,,,,,10,10,10,10,10,110,10,0,10,10,10,10
best free interracial dating sites,EUR,10,High,78,1.07,2.78,,,,,,20,10,10,10,20,20,10,10,10,10,10,20
abp weddings marathi,EUR,10,Low,0,,,,,,,,10,10,10,0,0,10,10,0,0,0,10,10
women seeking men for friendship,EUR,10,Medium,50,,,,,,,,10,10,10,10,0,10,10,10,10,10,10,10
top free dating site 2018,EUR,10,Medium,57,,,,,,,,50,30,10,10,10,10,10,10,10,10,0,10
vivah mandal,EUR,10,Low,0,,,,,,,,10,0,10,10,10,0,0,0,10,0,0,10
free classified women seeking men,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,0,10,10,10,10,10,0
foreign man looking for marriage,EUR,10,High,71,0.58,2.65,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
sreekanteswara matrimony,EUR,10,Low,0,,,,,,,,0,0,10,0,0,0,0,0,0,10,0,10
student speed dating,EUR,10,Low,3,,,,,,,,10,10,10,10,10,10,10,10,20,10,10,10
free chat dating sites no sign up,EUR,10,Low,0,,,,,,,,40,20,20,10,10,0,10,0,0,10,0,10
the best interracial dating site,EUR,10,High,85,1.56,3.88,,,,,,10,20,20,10,10,10,10,10,10,10,10,20
kokilam matrimony,EUR,10,Low,14,,,,,,,,0,0,10,10,10,0,10,0,10,10,0,10
20 v 1 speed dating,EUR,10,Low,0,,,,,,,,10,20,20,50,10,10,10,10,10,10,10,10
single events on long island tonight,EUR,20,Medium,40,0.42,1.8,,,,,,30,30,20,20,10,10,10,10,10,10,10,20
cougar speed dating near me,EUR,10,Low,14,,,,,,,,30,30,30,20,20,0,10,10,10,10,10,10
speed dating tomorrow,EUR,10,Low,11,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
international interracial dating sites,EUR,10,High,93,0.9,4.25,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
interracial dating on the rise,EUR,10,Low,10,,,,,,,,20,20,10,10,10,10,10,10,10,10,10,10
euttaranchal byoh,EUR,10,Unknown,,,,,,,,,10,0,10,10,0,0,10,10,0,0,0,0
tinder speed dating,EUR,10,Low,20,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
siva matrimony,EUR,10,Low,0,,,,,,,,0,0,0,10,10,10,0,0,0,0,0,10
speed dating venues,EUR,10,Low,16,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
flirty9 sign in,EUR,10,Medium,38,,,,,,,,10,10,10,10,10,10,10,10,10,10,0,10
i am a single woman looking for a man,EUR,10,Medium,54,0.71,1.35,,,,,,10,10,10,10,10,10,10,10,10,10,10,20
lesbian speed,EUR,10,Low,0,,,,,,,,10,10,10,10,20,20,10,10,10,10,10,10
interracial chat sites,EUR,10,Medium,61,0.32,4.97,,,,,,10,20,20,10,10,10,10,20,10,20,10,10
eenadu pellipandiri second marriages,EUR,10,Unknown,,,,,,,,,10,0,0,0,10,0,10,10,10,10,0,0
sozhiya vellalar sangam,EUR,10,Low,0,,,,,,,,10,10,10,10,0,10,0,10,10,0,0,10
indian women seeking white men,EUR,10,Medium,45,,,,,,,,20,10,10,10,10,10,10,10,10,10,10,10
mature speed dating,EUR,10,Medium,43,,,,,,,,10,10,10,10,10,10,20,10,10,10,10,10
bollywood speed dating,EUR,10,Low,5,1.07,2.47,,,,,,10,10,10,10,10,10,10,10,10,10,20,70
mexican women seeking american men,EUR,10,High,69,0.83,2.79,,,,,,10,10,20,10,10,10,10,20,10,10,10,10
good interracial dating sites,EUR,10,Medium,65,1.65,2.78,,,,,,10,20,20,10,10,10,10,10,10,10,10,10
meetville subscription for free,EUR,10,Low,33,,,,,,,,20,10,10,10,10,10,10,10,10,10,10,10
abp wedding marathi,EUR,10,Low,0,,,,,,,,10,0,0,0,0,0,0,0,0,10,10,10
lingayat matrimony brides,EUR,10,Low,29,,,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
christian senior dating free,EUR,10,High,94,1.12,4.1,,,,,,10,10,20,50,20,10,10,10,10,10,10,10
biracial singles,EUR,10,High,70,0.76,2.72,,,,,,20,10,20,20,10,10,10,10,10,10,20,10
nair matrimony sites,EUR,10,Unknown,,,,,,,,,10,10,0,0,0,10,10,0,10,0,0,0
black 4 white dating,EUR,10,High,86,,,,,,,,30,20,10,10,10,10,10,10,10,10,10,10
filipino women seeking men,EUR,10,High,70,0.94,3.63,,,,,,10,10,10,10,10,10,20,10,10,10,10,10
women seeking men free ads,EUR,10,Medium,43,,,,,,,,10,10,20,10,10,10,20,10,20,10,10,10
lesbian chat and dating free,EUR,10,Unknown,,,,,,,,,40,40,10,30,20,0,10,0,0,0,0,0
free christian interracial dating sites,EUR,10,High,67,,,,,,,,20,10,10,10,10,10,10,10,10,10,10,10
local interracial dating,EUR,10,Medium,66,1.07,3.15,,,,,,10,10,10,20,20,20,10,20,10,10,10,10
free online flirting no registration,EUR,10,Low,7,,,,,,,,10,10,10,10,10,10,10,10,10,0,10,10
men seeking big women,EUR,10,Medium,52,0.45,1.67,,,,,,10,10,20,10,10,10,10,10,10,20,10,10
vegetarian speed dating,EUR,10,Low,20,,,,,,,,10,10,20,10,10,10,10,10,10,10,10,10
techno speed dating,EUR,10,Low,0,,,,,,,,20,30,20,10,10,10,10,10,10,10,10,10
ourtime dating free search,EUR,10,Medium,61,0.49,1.06,,,,,,30,20,10,20,10,10,10,10,20,10,10,10
free interracial sites,EUR,10,Low,33,,,,,,,,10,10,20,10,10,10,10,10,10,10,10,10
colombian women seeking men,EUR,10,Medium,40,1.24,3.08,,,,,,20,10,10,10,10,20,10,10,10,10,10,10
kammavar kalyanamalai brides,EUR,10,Low,0,,,,,,,,0,10,10,0,0,0,10,0,0,10,0,10
speed dating st pauls,EUR,10,Low,17,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
osu speed dating,EUR,10,Low,2,,,,,,,,20,30,30,20,10,10,10,10,10,10,10,10
swirl interracial dating site,EUR,10,Medium,41,0.22,1.27,,,,,,10,10,10,10,0,10,10,10,30,40,10,10
craigslist women 4 men,EUR,10,Low,12,,,,,,,,20,10,10,10,10,10,10,10,10,10,10,10
completely dating site,EUR,10,Unknown,,,,,,,,,0,10,10,10,10,10,10,0,0,10,10,0
namboodirimatrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,0,0,0,10,0,10,10,10
naalayabandham matrimony,EUR,10,Unknown,,,,,,,,,0,10,10,10,0,10,0,0,10,0,0,0
plentyoffish free online dating,EUR,10,Unknown,,,,,,,,,30,30,10,10,10,10,10,0,0,10,0,0
men seeking women websites,EUR,10,High,71,0.58,2.05,,,,,,20,20,10,20,20,20,10,10,10,10,10,10
jenga speed dating,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,0,0,0,0,0
best dating site for interracial relationships,EUR,10,High,71,,,,,,,,20,20,30,30,20,0,10,10,0,10,0,10
interracial international dating,EUR,10,High,79,,,,,,,,10,20,10,10,0,0,10,10,10,0,10,10
dream partner matrimony,EUR,10,Unknown,,,,,,,,,0,0,0,10,0,10,10,10,10,0,0,0
website for interracial dating,EUR,10,High,84,1.23,4.09,,,,,,20,10,10,10,10,10,10,20,10,10,10,10
speed dating for over 50s,EUR,10,Medium,57,,,,,,,,10,10,10,0,10,10,10,10,10,10,10,10
kayastha matrimony brides,EUR,10,Medium,43,,,,,,,,0,10,0,0,0,10,10,10,0,10,0,10
mature ladies looking for men,EUR,10,Medium,51,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
local singles events near me,EUR,10,Medium,62,0.9,2.88,,,,,,10,10,10,10,10,20,10,10,10,10,20,10
mixed dating sites free,EUR,10,High,100,,,,,,,,10,20,10,10,10,10,20,10,0,10,10,10
totally free interracial dating sites,EUR,10,Medium,49,,,,,,,,10,20,20,10,10,10,10,20,10,20,10,10
personal women looking for men,EUR,10,Medium,43,,,,,,,,10,10,10,10,10,20,10,10,10,10,10,10
interracial online,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
free dating sign in,EUR,10,Unknown,,,,,,,,,10,10,0,10,10,0,10,10,10,10,0,0
interracial dating couples,EUR,10,Low,18,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,20
craigslist dating man seeking woman,EUR,10,High,71,,,,,,,,50,40,10,20,10,0,0,0,10,0,0,10
younger guys seeking older guys,EUR,10,Medium,43,,,,,,,,10,40,20,10,10,0,10,10,10,10,10,10
men looking for men personals,EUR,10,High,68,,,,,,,,10,10,20,10,10,10,10,10,10,10,10,10
over 70 dating sites free,EUR,10,High,100,,,,,,,,20,10,20,10,10,10,0,0,0,0,10,10
kannada matrimony brides,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,0,0,0,0
older interracial dating,EUR,10,Low,31,,,,,,,,10,10,30,20,20,10,10,10,10,10,10,10
local interracial dating site,EUR,10,Unknown,,,,,,,,,20,10,10,20,20,10,10,10,0,10,10,0
seeking rich older man,EUR,10,High,75,0.82,1.62,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
woman looking man for friendship,EUR,10,Medium,57,,,,,,,,10,10,10,10,10,0,10,10,0,0,10,10
christian speed dating events,EUR,10,Low,24,,,,,,,,20,20,10,10,10,10,10,0,10,10,20,10
sugar daddy speed dating,EUR,10,Medium,41,1.22,2.67,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
lavaplace free,EUR,10,Unknown,,,,,,,,,10,20,10,10,10,10,0,0,0,0,0,0
community matrimony search by id,EUR,10,Unknown,,,,,,,,,10,10,0,10,10,0,0,0,0,0,10,0
devinaidu matrimony,EUR,10,Unknown,,,,,,,,,0,0,0,10,0,10,10,0,0,10,10,0
vetrimaalaimatrimony,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,10,0,10,0,0,0
second marriage bureau,EUR,10,Low,14,,,,,,,,10,0,10,10,0,10,0,0,0,0,0,10
man seeking woman for friendship,EUR,10,Medium,55,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
biracial dating website,EUR,10,High,93,2.52,4.09,,,,,,40,20,10,10,10,10,10,10,10,10,10,10
