Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
2015 toyota camry se,EUR,2900,Medium,42,0.49,3.69,,,,,,2400,2900,2400,2900,2400,2900,2900,3600,3600,3600,2900,2900
335is,EUR,2400,Low,9,0.44,0.78,,,,,,1900,1900,1900,1900,2400,2400,2400,2400,2400,2400,2400,2400
chevy van for sale,EUR,2400,High,100,0.61,3.05,,,,,,1900,2400,1900,2400,2900,2400,2400,2900,2900,2400,2400,2400
skyline motors,EUR,2400,Low,17,0.86,4.15,,,,,,2400,2400,2400,2400,1900,1900,1900,2400,2400,2400,2400,2400
car selling sites,EUR,1600,High,80,1.08,4.84,,,,,,1000,1300,1300,1600,1600,1600,1900,2400,2400,1900,1900,1300
2010 camaro for sale,EUR,2900,High,98,0.31,1.03,,,,,,2400,2900,2900,2900,2900,2900,2900,2900,2900,2400,2400,1900
1979 pontiac trans am,EUR,2400,High,94,,,,,,,,1600,2400,1900,2400,2400,2400,2400,2900,3600,2900,2900,2400
used chevy,EUR,2900,Medium,51,0.89,4.05,,,,,,2400,3600,2900,3600,2900,2900,2900,3600,3600,2900,2900,2900
audi a8 2016,EUR,1900,Low,24,0.39,5.63,,,,,,1300,1600,1600,1600,1600,1600,1900,2400,2400,2400,2400,1900
2015 dodge dart sxt,EUR,2900,Low,24,0.46,3.76,,,,,,1900,2400,2400,2900,2400,2900,2900,3600,4400,3600,2900,2900
smart car dealers,EUR,2900,Medium,37,1.42,7.19,,,,,,2400,2400,2400,2900,2900,3600,3600,3600,3600,2900,2900,1900
bmw e36 m3 for sale,EUR,2400,High,92,0.39,2.6,,,,,,1600,1900,1900,1900,2400,2400,2400,2400,2400,2400,2400,2400
428i,EUR,1600,Low,8,0.38,1.32,,,,,,1600,1600,1600,1600,1900,1600,1600,1600,1600,1900,1600,1300
2016 infiniti qx80,EUR,2900,Low,29,0.47,2.03,,,,,,2400,2400,2400,2400,2400,2400,2900,3600,3600,3600,3600,2900
mx5 for sale,EUR,1600,High,73,0.4,5.4,,,,,,1300,1300,1300,1600,1600,1600,1600,1600,1600,1600,1300,1300
datsun 280z for sale,EUR,2400,High,97,0.31,0.62,,,,,,2400,2400,2900,2900,2400,2400,2400,2400,2400,2900,2400,2400
charger rt for sale,EUR,2900,Medium,48,0.44,3.09,,,,,,1900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2400
bmw 545i,EUR,1900,Medium,56,0.43,2.25,,,,,,1600,1600,1600,2400,1900,1900,1600,2400,2400,1900,1900,1900
infiniti m56,EUR,2900,Low,11,0.31,2.39,,,,,,1900,3600,2400,2400,2400,2400,2400,2900,2900,2900,2900,2400
2016 dodge charger sxt,EUR,2900,Low,33,0.57,3.02,,,,,,1900,2400,2400,2400,2400,2400,2400,2900,3600,2900,3600,3600
honda civic engine,EUR,2400,High,90,0.91,7.55,,,,,,1600,1900,1900,2400,2900,2400,1900,2400,2400,2400,2400,2400
mercedes c300 used,EUR,2900,Medium,51,0.74,5.36,,,,,,2400,2400,2400,2900,2900,2900,3600,3600,3600,2900,3600,2900
2011 lexus es 350,EUR,2900,Low,21,0.31,2.53,,,,,,1900,2400,2400,2400,2400,2400,2400,3600,2900,2900,3600,2900
metro auto sales,EUR,2900,Low,11,1.23,2.34,,,,,,2400,2400,2900,3600,2900,2900,2400,2900,2900,2400,2400,2400
2015 infiniti qx80,EUR,2900,Low,30,0.44,1.88,,,,,,2400,2900,2900,2900,2400,2400,2900,3600,3600,2900,2900,2400
bmw 328d,EUR,2400,Low,24,0.56,4.02,,,,,,2400,2400,2400,2400,2900,2900,2400,2400,2400,2400,2400,1900
audi q5 hybrid,EUR,1300,Medium,41,2.45,9.42,,,,,,1000,880,880,1300,1000,1300,1300,1600,1600,1300,1600,1900
used hondas near me,EUR,2900,High,68,0.88,4.5,,,,,,1900,2900,2900,3600,2900,3600,2900,3600,3600,2900,2900,2900
used bmw m5,EUR,3600,Medium,47,0.45,5.06,,,,,,2900,2900,3600,3600,3600,3600,3600,3600,3600,3600,2900,2900
wrx wagon,EUR,2400,Low,9,2.12,5.58,,,,,,1900,1900,1900,1900,1900,1900,1900,2400,2900,2400,2900,2400
vw service near me,EUR,2400,Medium,41,2.72,5.98,,,,,,1600,1600,1600,1900,1900,2400,2400,2900,2900,2400,2900,2400
kia cars for sale,EUR,1900,High,75,1.15,5.84,,,,,,1900,1900,1900,1600,1600,1900,2400,1900,2400,1900,1600,1300
280z for sale,EUR,2400,High,94,0.31,0.94,,,,,,1900,2400,2900,2900,2400,2400,2400,1900,2400,2400,2400,2400
cadillac ext,EUR,2400,Low,29,0.42,1.4,,,,,,2400,2400,2400,2400,2400,2400,2400,2900,2900,2400,2900,2900
motors for sale,EUR,2400,High,100,0.42,1.09,,,,,,1900,2400,2900,2900,2400,2400,2400,2400,2400,2400,2400,1900
volvo used cars,EUR,1600,Medium,62,1.8,11.88,,,,,,1300,1300,1300,1600,1300,1300,1300,1600,1600,1600,1600,1300
a1 motors,EUR,1900,Low,4,1.18,2.81,,,,,,1300,1600,1900,2400,1900,1900,1900,1900,2400,1900,1600,1600
range rover evoque 2013,EUR,1900,Low,25,0.31,0.94,,,,,,1600,1900,1600,1900,1900,1900,1900,2400,2400,2400,2400,2400
morgan auto group,EUR,2400,Low,2,0.34,0.97,,,,,,1900,2400,2400,2400,2400,2900,2400,2400,2400,2400,2400,2400
c6 z06 for sale,EUR,2400,Medium,43,0.26,0.67,,,,,,1900,1900,2400,2400,3600,2400,2400,3600,3600,2900,2900,2400
valley auto sales,EUR,2400,Low,7,0.88,3.26,,,,,,1600,1900,2400,2900,2400,2400,2900,2900,2900,2400,2400,2400
2013 mustang gt for sale,EUR,2400,Medium,61,0.26,1.29,,,,,,1900,1900,1900,2400,2400,3600,2900,2900,2900,2900,2900,2400
2017 buick regal,EUR,2900,Low,21,0.45,2.32,,,,,,5400,2400,2400,2400,2400,1900,2400,2900,2900,2900,2400,2400
lexus es 350 price,EUR,2400,Medium,48,1.38,8.33,,,,,,1900,1900,1300,2400,2400,2400,2400,2900,2900,2400,2900,2400
nissan cube for sale,EUR,1900,High,95,0.4,1.85,,,,,,1300,1900,1900,1900,1900,1900,1900,1900,2400,1900,1900,1600
dealer nissan,EUR,1900,Medium,48,2.95,11.71,,,,,,1900,1900,1900,1900,1900,2400,2400,2400,2400,1900,2400,1900
tesla x for sale,EUR,2400,High,85,0.27,1.13,,,,,,2400,1900,1900,2400,2400,1900,1900,2400,2400,2900,2400,2900
rolls royce phantom for sale,EUR,1900,High,97,0.31,1.64,,,,,,1900,1900,1900,2400,1900,1900,1900,2400,2400,1900,1900,1900
pre owned vehicles,EUR,2400,Medium,66,1.61,4.7,,,,,,1900,2400,2400,2900,2400,2400,2400,2400,2400,2400,2400,2400
aston martin db9 price,EUR,1900,Low,9,0.26,5.78,,,,,,1600,1600,1600,1900,1900,1900,1900,1900,1900,1900,1600,1600
2016 audi s4,EUR,2900,Low,15,0.46,10.54,,,,,,2400,2400,2400,2900,2400,2900,2900,3600,3600,2900,2900,2900
sunset auto sales,EUR,2400,Low,4,0.92,2.68,,,,,,1900,2400,2900,2900,2400,2400,2400,2900,2400,2400,2400,2400
used m3,EUR,2400,Low,28,0.31,3.41,,,,,,2400,2400,2400,2900,2900,2900,2400,2900,2900,2900,2400,2400
ford mustang fastback,EUR,1300,High,88,0.85,4.09,,,,,,1000,1000,1000,1000,880,1000,1300,1600,1900,1900,1600,1600
2011 acura tl,EUR,2900,Low,25,0.32,1.03,,,,,,1900,2400,2400,2900,2400,2400,2900,3600,3600,3600,3600,3600
used vw tiguan,EUR,1900,Medium,65,0.95,4.95,,,,,,1600,1900,1900,1900,1900,1600,1900,1900,1900,1600,1900,1600
firebird for sale,EUR,2900,High,100,0.25,0.71,,,,,,2400,2400,2400,2900,2900,2900,2900,2900,2900,2900,2400,1900
used audi s5,EUR,2900,Medium,43,0.43,4.51,,,,,,2900,2900,2900,2900,3600,3600,2900,3600,3600,3600,2900,2900
infiniti suv qx80,EUR,2400,Low,33,0.93,4.76,,,,,,1900,2900,880,2900,2900,2400,1600,2900,4400,1900,1900,2400
cheap classic cars for sale,EUR,2400,High,94,0.52,1.95,,,,,,2400,1900,2900,2400,2400,1900,1900,1900,2400,2400,1900,1900
2014 acura rdx,EUR,2900,Low,18,0.3,2.05,,,,,,2400,2400,2400,2400,2400,2400,2400,3600,3600,2900,2900,2900
s63 amg price,EUR,1900,Low,11,1.61,5.74,,,,,,2400,1900,1900,2400,2400,1900,1900,1900,1900,2400,1900,1900
fiero for sale,EUR,2400,High,100,0.2,0.39,,,,,,1900,3600,2900,2400,2900,2400,1900,2400,2400,1900,2900,1600
amc eagle for sale,EUR,2400,High,78,1.07,2.84,,,,,,1900,3600,2400,2400,1900,1900,1600,1900,4400,2900,2400,1900
used jeep patriot,EUR,2900,High,69,0.75,3.96,,,,,,2900,3600,3600,3600,3600,2900,3600,3600,3600,2400,2400,2400
quality cars,EUR,1300,Low,9,0.39,2.51,,,,,,1000,1600,1600,1600,1600,1600,1300,1300,1600,1300,1300,1300
audi q7 2012,EUR,1900,Low,31,0.33,2.16,,,,,,1300,1600,1600,1900,1900,2400,2400,2900,2400,2400,2400,2400
2017 honda crv for sale,EUR,2900,High,68,1.25,5.57,,,,,,2900,2900,2900,3600,2900,3600,2900,3600,3600,2900,2900,2900
2010 camaro ss for sale,EUR,2900,High,81,0.34,1.46,,,,,,2400,2400,2400,2900,2900,2900,2900,2900,2900,2900,2900,2900
2013 chevy camaro,EUR,2900,Low,29,0.38,1.68,,,,,,1900,2400,2400,2900,2400,2400,2400,3600,3600,2900,2900,2900
2016 toyota corolla s,EUR,2900,Medium,46,0.73,4.05,,,,,,1900,2400,2400,2900,2400,2900,2900,3600,3600,3600,2900,2900
toyota gt86 for sale,EUR,1600,High,74,0.79,5.64,,,,,,1300,1600,1600,1600,1600,1900,1600,1900,2400,2400,1600,1300
chevrolet uplander,EUR,1600,Low,12,0.49,3.26,,,,,,1300,1600,1300,1600,1300,1600,1600,1900,1900,1900,1900,1900
used subaru legacy,EUR,2900,Medium,62,0.56,4.5,,,,,,2400,2900,2900,2900,2900,2900,2900,2900,3600,2900,2900,2900
volvo xc60 for sale,EUR,1600,Medium,62,0.69,6.3,,,,,,1600,1600,1600,1600,1300,1300,1300,1600,1600,1600,1600,1300
bmw i8 convertible,EUR,1900,Low,20,1.15,5.4,,,,,,720,880,1000,1300,1600,1600,2400,2900,2900,2400,1900,1600
bmw x4 for sale,EUR,1600,Medium,59,0.39,3.59,,,,,,1600,1600,1600,1600,1600,1600,1600,1900,1900,1600,1600,1600
used gmc trucks,EUR,3600,High,78,0.84,3.7,,,,,,2900,2900,3600,3600,2900,3600,2900,3600,3600,2900,2900,3600
hummer h2 price,EUR,1900,High,70,0.26,0.67,,,,,,1600,1900,1900,2400,2400,1900,1600,1600,1900,1600,1600,1300
is300 for sale,EUR,2400,Low,33,0.53,10.77,,,,,,1900,2400,2400,2400,2400,2400,1900,2400,2400,2400,2400,2400
2017 lexus nx 200t,EUR,2400,Medium,40,0.62,3.41,,,,,,1900,1900,1900,1900,1900,1900,2400,2900,2900,2900,3600,4400
suv for sale under 5000,EUR,2400,High,81,0.83,6.63,,,,,,1900,2900,3600,3600,2400,2400,2400,2400,2900,1900,2400,1900
2017 chevrolet traverse,EUR,2900,Medium,35,0.72,4.05,,,,,,2400,2900,2900,2900,2400,2400,2900,3600,2900,2900,2900,2900
buick regal for sale,EUR,2400,High,97,0.59,4.35,,,,,,2400,2400,2400,2900,2400,2400,2400,2400,2900,2400,2400,2400
bmw 650i convertible,EUR,2400,Medium,53,0.44,2.84,,,,,,1900,1900,1600,1900,2900,2900,1900,3600,3600,2900,2400,2400
legacy auto sales,EUR,2400,Low,5,1.2,4.36,,,,,,1600,1900,2900,2900,2400,2400,2400,2900,2900,2400,2400,2400
mustang fastback for sale,EUR,2400,High,100,0.6,2.7,,,,,,2400,2400,2400,2400,2400,2400,2900,2900,2900,2900,2400,2400
r33 gtr for sale,EUR,2400,Medium,38,0.9,2.6,,,,,,1900,2400,1600,1900,1900,1900,2900,2400,1900,2400,2400,2400
chevrolet lumina,EUR,1300,Low,4,1.05,14.41,,,,,,1000,1000,1000,1300,1000,1000,1300,1900,1900,1600,1600,1900
mall chevy,EUR,2400,Low,21,0.79,3.22,,,,,,2400,2400,2400,2400,2400,2900,2400,2900,2900,2400,2400,2400
pontiac g6 gt,EUR,2400,Low,12,0.31,0.72,,,,,,1900,1900,1900,2400,2400,2400,2400,2900,2900,2900,2400,2400
dan cava toyota,EUR,2400,Low,8,2.81,4.5,,,,,,1600,2400,2400,2900,2400,2400,2900,2900,2900,2400,2900,2900
williams auto sales,EUR,2400,Low,4,0.97,2.93,,,,,,1900,2400,2900,2900,2400,2400,2400,2900,2900,2900,2400,2400
country auto sales,EUR,2400,Low,4,0.89,4.36,,,,,,1900,2400,2900,2900,2400,2400,2400,2400,2400,2400,1900,1900
rio motors,EUR,2400,Low,8,1.14,5.56,,,,,,1900,2400,2400,2900,2400,2400,2400,2400,2400,2400,2400,2400
mercedes benz slk,EUR,1300,Medium,35,0.4,3.2,,,,,,1000,1000,1300,1300,1300,1300,1300,1600,1600,1300,1600,1600
luxury auto sales,EUR,2400,Low,33,1.91,9.53,,,,,,1900,2400,2900,2900,2900,2900,2400,2400,2900,2400,2400,2400
nissan 370z nismo for sale,EUR,2400,Medium,62,0.38,4.05,,,,,,1900,2400,2400,2400,2400,2900,2400,2400,2900,2400,2400,1900
subaru impreza wrx for sale,EUR,2400,Medium,55,0.49,5.68,,,,,,1900,1900,1900,2400,2400,2400,1900,2400,2400,2400,1900,1900
jeep wrangler 2018 price,EUR,2900,High,70,1.32,4.96,,,,,,4400,3600,2900,2900,2400,2400,2400,2400,2900,2400,1900,1900
nissan motor corporation,EUR,1900,Low,9,1.21,4.05,,,,,,1300,1600,1900,2900,2400,1600,1600,2900,2900,1600,1600,1900
350z engine,EUR,1900,High,97,0.58,1.8,,,,,,1900,1900,1900,1900,1900,1900,1900,1900,2400,2400,2400,1900
2007 buick rendezvous,EUR,2900,Low,13,0.23,0.67,,,,,,2400,2400,2400,2900,2400,2400,2400,2900,2900,2900,2900,2900
mercedes benz 2015,EUR,1900,Medium,50,0.32,3.81,,,,,,1600,1900,1600,1900,1600,1600,1900,2400,2900,2900,2900,2400
bmw 428i coupe,EUR,1900,Low,16,0.56,5.87,,,,,,1900,1300,1000,2400,1900,2400,2400,2900,2900,2400,2400,1600
used cars for sale under 5000 with low mileage,EUR,2400,High,91,1.05,3.31,,,,,,1600,1900,2400,2400,2400,2400,2400,2900,2900,2900,2900,2400
mercedes benz glk 350,EUR,2400,High,73,0.54,2.77,,,,,,2400,2400,2400,2400,2400,2400,2400,2900,2900,2900,2900,2900
porsche 911 convertible,EUR,1900,High,90,0.49,4.5,,,,,,1000,1000,1000,1300,1300,1600,1900,2900,2900,2900,2400,1900
m4 car,EUR,1900,Low,13,2.32,5.58,,,,,,1300,1300,1000,1300,1600,1600,1900,2400,2400,2400,2400,2400
plymouth barracuda for sale,EUR,2400,High,96,0.34,1.05,,,,,,1300,1900,1600,1900,1600,1900,1900,2400,2400,5400,2400,1900
used brz,EUR,2400,Medium,35,0.25,1.48,,,,,,1900,2400,2400,2900,2900,2900,2400,2400,2900,2900,2400,2400
2012 infiniti qx56,EUR,2900,Low,33,0.37,1.23,,,,,,1900,2400,2400,2900,2900,2400,2400,2900,2900,2900,2900,2900
used alfa romeo giulia,EUR,2400,Medium,46,0.31,2.26,,,,,,1900,2400,2400,2900,2400,2400,2900,2400,2400,2400,2900,2900
cadillac ct6 for sale,EUR,2400,Medium,63,0.76,4.26,,,,,,2400,2900,1900,2400,2400,2400,2400,2400,2400,2900,2400,2400
330ci,EUR,1600,Low,28,0.38,1.15,,,,,,1000,1300,1600,1600,1600,1300,1600,1900,1900,1900,1900,1600
used fiat,EUR,1900,Medium,58,0.46,1.64,,,,,,1600,2400,2400,2400,2400,2400,2400,2400,2400,1900,1900,1600
2007 hummer h3,EUR,2400,Medium,54,0.31,0.73,,,,,,1900,2400,2400,2900,2400,2400,2400,2900,2900,2900,2900,2900
mercedes benz 2016,EUR,2400,Low,27,0.4,4.33,,,,,,1600,1600,1600,1900,1900,1900,1900,2900,2900,2900,2900,2900
new car search,EUR,2900,High,69,0.9,4.16,,,,,,2900,2900,2400,2900,2400,2400,2400,2900,2900,2400,2400,2400
2010 nissan altima 2.5 s,EUR,2400,Low,22,0.4,4.05,,,,,,1600,1900,2400,2400,2400,1900,2400,2900,2900,2900,2400,2400
westside motors,EUR,2400,Low,2,1.09,3.96,,,,,,1600,2400,2400,2400,1900,1900,1900,2400,2400,2400,2400,2400
delorean price,EUR,1900,Medium,58,0.24,0.93,,,,,,1600,1900,1900,2400,1900,1900,1900,2400,2400,1600,1600,2400
2015 dodge charger sxt,EUR,2400,Low,23,0.56,2.45,,,,,,1900,2400,2400,2900,2400,2400,2400,2900,2900,2900,2900,2400
cadillac dts for sale,EUR,2400,High,75,0.42,2.32,,,,,,2400,2900,2400,2900,2400,2400,2400,2900,2400,1900,2400,2400
sebring convertible,EUR,2400,Low,25,0.37,1.27,,,,,,1000,1600,1900,2900,1900,2400,2400,2900,2900,2400,1900,1900
2008 infiniti fx35,EUR,2900,Medium,61,0.3,0.67,,,,,,2400,2900,2400,2900,2900,2400,2900,3600,3600,2900,2900,2900
toyota chaser for sale,EUR,1900,Medium,35,1.73,5.61,,,,,,2900,2900,1300,2400,1600,1600,1300,1600,1900,1600,1900,1900
zimbrick buick east,EUR,2400,Low,23,0.45,4.09,,,,,,18100,9900,390,210,260,210,170,140,170,210,210,210
chevrolet astro,EUR,1300,Medium,34,0.29,2.36,,,,,,1000,1000,1000,1300,1000,1000,1000,1600,1600,1900,1600,1600
tesla suv for sale,EUR,2400,Medium,52,0.39,3.99,,,,,,1300,1600,2400,2400,1900,2400,2400,2900,2900,2400,2400,2900
henry ford first car,EUR,1900,Low,2,3.87,7.19,,,,,,1600,1900,1900,2400,2900,1900,1300,1600,1900,2400,2400,2900
used acura tlx,EUR,2400,Medium,55,0.71,4.5,,,,,,1600,2400,2400,2400,2400,2400,2400,2400,2900,2400,2400,2400
mercedes g63 price,EUR,1900,Medium,37,0.77,3.7,,,,,,880,1300,1900,1900,1900,1600,1900,2400,1900,1600,1600,1900
honda civic exl,EUR,2400,Medium,37,1.65,5.55,,,,,,1600,1900,1600,1900,1900,2400,2400,2900,2900,2400,2400,2400
audi allroad for sale,EUR,1900,Medium,53,0.31,1.27,,,,,,1900,2400,1900,2400,1900,1900,1900,1900,1900,1900,1900,1900
ford fiesta price,EUR,1300,Low,31,0.46,3.74,,,,,,1000,1300,1000,1000,1000,1300,1600,1600,1600,1300,880,880
honda s2000 engine,EUR,1900,High,99,0.5,1.38,,,,,,1600,1900,1600,1600,1900,1600,1900,1900,2400,2400,1900,1600
used bmw m2,EUR,2900,Medium,39,0.45,4.5,,,,,,2400,2900,2900,3600,3600,3600,2900,2900,3600,2900,2900,2900
used nissan sentra,EUR,2900,High,67,1.16,4.59,,,,,,2400,2900,2900,2900,2900,2900,2900,3600,2900,2900,2400,2400
bmw i8 roadster price,EUR,1600,Low,29,0.56,3.61,,,,,,1000,1000,1000,1000,1000,1600,2900,2900,2400,1600,1900,1900
lexus dealerships near me,EUR,2400,Low,27,2.77,10.43,,,,,,1600,1300,1600,3600,2900,2900,2400,2400,2400,2400,2400,2400
rallye motors,EUR,1600,Low,3,2.07,2.5,,,,,,1900,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1300
nissan gtr engine,EUR,1900,High,82,0.76,4.09,,,,,,1600,1600,1600,1900,1600,1600,1600,1900,1900,2400,1900,1900
alamo car sales,EUR,2400,Low,23,0.86,3.25,,,,,,2900,2900,2900,2900,2400,2400,2400,2400,2400,1900,1900,1900
2019 volvo xc90 t6 inscription,EUR,2400,Low,29,1.38,6.63,,,,,,2900,2900,2400,2900,2900,3600,4400,2400,1300,1000,880,880
cla 45 amg for sale,EUR,1900,Low,26,0.52,3.67,,,,,,1900,1900,1600,1900,1900,1600,1900,1900,1900,1900,1600,1600
nissan cars for sale,EUR,1900,High,91,1.05,3.93,,,,,,1600,1900,1900,1900,1900,2400,1900,1900,1900,1600,1900,1600
lexus ls400 for sale,EUR,2400,High,77,0.31,1.83,,,,,,2900,2400,2400,2400,2400,1900,1900,2400,2900,2400,2400,2400
2014 porsche panamera,EUR,2900,Low,27,0.34,1.14,,,,,,2400,2400,2400,2400,2400,2400,2900,2900,2900,2900,2900,2900
used kia niro,EUR,2900,Medium,46,0.49,3.48,,,,,,1900,2400,2400,2900,2400,2900,2900,2900,2900,2900,2900,2900
used genesis,EUR,2400,Medium,57,0.48,2.47,,,,,,2400,2400,2400,2900,2400,2400,2400,2400,2400,2900,2900,2400
amg gtr price,EUR,1600,Low,12,2.6,7.36,,,,,,1600,1600,1300,1600,1600,1900,1600,1900,1900,1600,1900,1300
honda suv used,EUR,2900,High,71,1.37,3.88,,,,,,2400,2400,3600,3600,2400,2900,3600,3600,2900,2400,2900,2400
used miata,EUR,2400,Medium,63,0.28,1.76,,,,,,1600,1900,1900,2400,2900,2900,2900,2900,3600,2900,2400,1900
porsche 918 for sale,EUR,1900,Low,32,0.34,3.06,,,,,,1900,1900,1900,2400,1600,1900,1600,1600,1900,1900,1900,1900
plymouth duster for sale,EUR,2400,High,97,0.33,0.72,,,,,,1600,1900,1900,2400,1900,2400,2400,2400,2900,2900,2400,2400
volvo suv used,EUR,2900,Medium,63,1.06,9.64,,,,,,2400,2900,2900,3600,2900,2900,2900,3600,2900,2900,2900,2900
lexus 430,EUR,1900,Low,18,0.31,0.92,,,,,,1900,1600,1600,1600,1600,1600,1600,1900,1900,1900,1900,1900
honda civic 2017 price,EUR,2400,Medium,47,0.58,3.62,,,,,,1600,2400,2400,2400,2400,2400,2400,2900,2900,2400,2400,2400
gallardo for sale,EUR,1900,High,94,0.24,0.48,,,,,,1900,1900,1900,1900,2400,2400,2400,2400,2400,2400,1900,1900
sell your car online,EUR,1900,High,90,2.11,10.7,,,,,,1300,1600,1600,1900,1900,2400,2400,2400,2400,1900,2400,1900
cadillac xt5 for sale,EUR,2400,High,73,0.9,5.76,,,,,,1600,1900,2400,2900,2400,2400,2400,2900,2400,2400,2400,2900
vibe car,EUR,1900,Low,7,0.31,0.82,,,,,,1600,1600,1600,1900,1900,1900,1900,2400,2400,2400,2400,2400
mustang gt premium,EUR,1900,High,83,0.51,1.68,,,,,,1600,1600,1600,1900,1900,1900,1900,2400,2400,2400,2400,2400
sunbeam tiger for sale,EUR,1900,High,72,0.31,0.61,,,,,,1600,1900,2400,1900,1900,1900,1900,1900,1900,1900,1600,2400
chevy luv for sale,EUR,2400,High,88,2.32,6.09,,,,,,2900,2400,1900,2400,1900,1900,2400,2400,2400,2400,2400,2400
mgb gt for sale,EUR,1600,High,98,0.2,1.17,,,,,,1300,1600,1300,1300,1600,1300,1600,1600,1600,1600,1600,1600
lexus ct200h for sale,EUR,1900,Medium,55,0.39,2.55,,,,,,1600,1900,1900,2400,1900,2400,1900,2400,2400,2400,1900,1900
used range rover velar,EUR,2400,Medium,51,0.44,3.62,,,,,,1900,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
mazda rx8 engine,EUR,1600,High,100,0.68,1.32,,,,,,1600,1600,1600,1600,1600,1600,1600,1900,1900,1900,1600,1600
buick terraza,EUR,2400,Low,8,0.31,4.15,,,,,,1900,1900,2400,2400,1900,1900,1900,2900,2400,2400,2400,2400
used nissan juke,EUR,1600,Medium,66,0.66,4.05,,,,,,1600,1900,1900,1900,1600,1900,1900,1900,1900,1600,1600,1300
jeep wrangler sahara for sale,EUR,2400,High,81,0.88,10.07,,,,,,1600,1900,1900,2400,2400,2400,2900,2900,2900,2400,1900,1900
vw tiguan for sale,EUR,1300,High,67,1.21,9.49,,,,,,1000,1300,1300,1300,1300,1300,1000,1300,1300,1300,1300,1300
toyota camry hybrid for sale,EUR,1900,High,72,2.16,8.27,,,,,,1600,1600,1600,1900,1900,1900,1900,1900,1900,1900,1900,1600
west auto sales,EUR,2400,Low,4,0.93,3.5,,,,,,1300,1900,2400,2400,2400,2900,2400,2400,2900,2400,2900,2400
carmax easton,EUR,2400,Low,23,0.94,2.78,,,,,,1300,1600,2400,2400,2400,2400,2400,2900,2900,2400,2400,2400
aston martin vantage for sale,EUR,1900,Medium,67,0.39,5.17,,,,,,1600,1900,1600,1900,1900,1600,1600,2400,1900,1900,1900,1900
2012 vw jetta,EUR,2400,Low,18,0.31,3.45,,,,,,1900,2400,1900,2400,2400,2400,2400,2900,2900,2900,2400,2400
vw for sale,EUR,1900,High,100,0.64,5.4,,,,,,1600,1900,1600,1900,1900,1900,1900,1900,1900,1600,1900,1600
bmw x6 2014,EUR,1900,Medium,34,0.37,1.38,,,,,,1600,1600,1600,1600,1600,1600,1600,2400,2400,1900,2400,1900
jd byrider near me,EUR,2400,Low,21,1.14,4.37,,,,,,1600,1600,1600,1900,1900,2900,2900,3600,3600,2900,2900,1900
lexus suv for sale,EUR,2400,Medium,63,0.75,4.27,,,,,,1900,1900,2400,1900,1900,2400,1900,2400,2400,2400,2400,2400
eleanor mustang for sale,EUR,2400,High,100,1.03,4.5,,,,,,2400,2900,1900,2400,1900,2400,2900,2400,2400,2400,2400,2400
eclipse gsx for sale,EUR,2400,Medium,66,0.45,2.11,,,,,,2400,2900,2400,2400,2400,2400,2400,2400,2400,2400,2400,1900
dodge 1500 for sale,EUR,2400,Medium,66,0.81,6.06,,,,,,2400,2400,2400,2400,2400,2400,1900,2400,2400,1900,1900,1900
2015 honda civic coupe,EUR,2400,Low,31,0.9,2.99,,,,,,1900,2400,1900,2400,2400,2400,2900,3600,3600,2900,2900,2900
2015 porsche panamera,EUR,2400,Medium,34,0.34,1.02,,,,,,2400,2400,2400,2400,2400,2400,2900,2900,2900,2900,2900,2400
g35 for sale,EUR,2400,Medium,40,0.28,0.73,,,,,,1900,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1900
g37 for sale,EUR,2400,Medium,35,0.31,1.18,,,,,,1900,2400,2400,2400,2400,2400,1900,2400,2400,2400,2400,1900
sell old car,EUR,1900,High,84,1.26,5.94,,,,,,1600,1900,1900,1900,1900,1900,2400,2900,2400,2400,2400,1900
2015 infiniti q50 premium,EUR,2400,Low,26,0.84,4.26,,,,,,1900,2900,2900,2900,2400,2400,2400,2900,2900,2400,2400,1600
nissan r32 for sale,EUR,1900,Medium,60,1.03,4.95,,,,,,1900,2400,1600,1900,1900,1900,2900,2400,2400,2400,1900,1900
heritage auto,EUR,1900,Low,7,0.51,2.61,,,,,,1600,1900,1900,2400,2400,2400,2400,2400,2400,2400,2400,2400
hyundai showroom near me,EUR,1000,Low,30,1.32,5.62,,,,,,1000,880,880,880,880,1000,1300,1300,1300,1000,1000,880
2015 maserati ghibli s q4,EUR,2400,Medium,48,0.58,4.05,,,,,,1900,2400,2400,2900,2900,2900,2400,2400,1900,1900,1900,1600
bmw z8 for sale,EUR,1900,Medium,48,0.23,2.9,,,,,,1600,1900,1600,1600,1900,1900,1600,1900,1900,1900,1600,1900
mercedes slc 300,EUR,1900,Medium,35,0.76,3.03,,,,,,1000,1000,1000,1300,1600,1600,1600,3600,2400,1900,1900,1600
