Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
professional grafting tool,EUR,90,High,100,0.22,0.7,,,,,,90,140,110,110,170,110,50,110,70,50,50,50
asphalt lute rake,EUR,140,High,100,0.36,0.94,,,,,,50,110,90,170,170,170,170,260,140,140,170,90
harbor freight weed sprayer,EUR,210,High,100,,,,,,,,20,70,110,320,390,320,390,390,260,170,110,30
landscape architecture firms near me,EUR,170,Low,17,2.7,8.99,,,,,,70,140,90,260,140,170,260,210,140,170,70,140
bach's cactus nursery,EUR,170,Low,7,,,,,,,,110,170,210,260,140,170,210,140,210,140,210,210
one wheel wheelbarrow,EUR,140,High,100,0.42,0.86,,,,,,70,70,90,210,320,170,140,110,110,170,170,110
arborvitae nursery near me,EUR,140,High,100,0.43,6.65,,,,,,20,30,40,140,260,260,170,210,210,210,260,70
hedge plants for sale,EUR,90,High,100,0.29,1.04,,,,,,30,70,70,90,170,170,90,90,90,110,70,50
garden weasel edger,EUR,140,High,100,0.35,0.67,,,,,,20,20,40,110,320,390,260,170,170,110,70,30
bush scissors,EUR,140,High,100,,,,,,,,90,50,50,90,140,170,210,210,170,140,140,70
40 volt leaf blower,EUR,170,High,100,0.24,0.82,,,,,,170,50,40,110,210,260,170,140,170,170,210,260
cheap gas leaf blower,EUR,210,High,100,0.25,1.71,,,,,,210,110,70,210,210,320,170,210,210,320,260,320
apple tree nursery near me,EUR,140,High,85,,,,,,,,40,140,50,170,210,210,110,140,170,170,140,70
local garden centres near me,EUR,140,Low,14,,,,,,,,20,40,30,140,170,480,260,210,90,90,140,50
most powerful backpack leaf blower,EUR,170,High,100,0.25,1.47,,,,,,140,70,50,90,170,110,90,70,90,140,320,590
urban garden design,EUR,70,Medium,59,1.53,5.2,,,,,,30,30,50,70,90,70,90,90,110,110,90,110
stihl leaf blower lowes,EUR,210,High,100,0.4,2.46,,,,,,480,90,70,110,210,210,210,110,170,170,320,590
blair garden center,EUR,140,Low,1,,,,,,,,70,50,40,90,260,390,210,170,140,110,110,90
best landscape architects,EUR,110,Low,32,2.21,7.48,,,,,,70,110,90,90,140,110,110,110,110,110,110,110
bushes for sale near me,EUR,140,High,78,,,,,,,,20,10,50,140,260,320,260,170,170,170,110,70
lawn mower box blade,EUR,170,High,100,0.29,1.55,,,,,,90,140,170,260,320,210,210,210,170,140,110,210
plant cutting tools,EUR,70,High,100,0.31,0.45,,,,,,20,40,20,50,40,70,70,140,110,140,140,70
folding rake,EUR,140,High,100,0.28,0.44,,,,,,90,70,90,110,140,140,110,140,140,140,170,170
wholesale palm trees,EUR,170,High,100,0.56,1.65,,,,,,110,170,210,260,260,320,170,170,140,110,140,90
ridgid lawn mower,EUR,140,High,100,3.49,33.59,,,,,,20,30,50,110,260,320,210,170,110,110,90,70
small yard landscape design,EUR,320,High,100,2.01,6.28,,,,,,90,170,320,480,590,320,390,390,320,260,210,170
power pruning saw,EUR,140,High,100,0.34,1.3,,,,,,50,50,70,110,170,140,140,170,260,260,140,90
echo garden tools,EUR,90,High,100,0.27,0.62,,,,,,70,50,30,70,140,140,170,170,110,110,70,50
yellow riding lawn mower,EUR,170,High,100,1.8,5.4,,,,,,50,50,70,110,210,110,170,320,260,210,170,110
best electric lawn edger,EUR,140,High,97,0.16,0.71,,,,,,20,20,50,110,260,390,260,210,170,170,90,50
japanese trees for sale,EUR,140,High,100,0.13,1.42,,,,,,70,110,50,110,260,320,140,210,110,70,110,90
green desert nursery,EUR,140,Low,3,1.99,5.45,,,,,,110,140,170,210,170,140,110,110,110,110,210,170
grow wild nursery,EUR,110,Low,8,,,,,,,,40,70,90,170,260,210,110,90,140,110,110,50
best front yard landscaping,EUR,170,High,100,1.77,6.3,,,,,,30,50,70,140,210,210,210,260,320,210,140,110
best small rototiller,EUR,170,High,100,0.18,0.68,,,,,,30,30,70,170,390,390,260,170,110,90,90,50
large citrus trees for sale,EUR,140,High,100,0.43,1.49,,,,,,70,110,170,170,210,140,140,90,110,140,170,140
garden hand shovel,EUR,170,High,100,0.3,0.65,,,,,,90,110,170,170,260,260,210,210,170,170,260,170
best backyard designs,EUR,140,High,100,0.95,4.79,,,,,,50,110,90,110,110,140,140,210,170,140,170,140
refurbished gas lawn edgers,EUR,140,High,97,,,,,,,,30,20,30,170,390,320,260,260,140,90,30,30
ryobi one leaf blower,EUR,110,High,100,0.23,0.74,,,,,,170,50,30,50,140,140,140,70,110,140,140,210
king palm tree for sale,EUR,170,High,100,0.61,1.24,,,,,,110,170,140,210,320,260,210,210,140,170,90,70
climbing roses for sale near me,EUR,140,High,100,0.31,1.03,,,,,,20,10,50,140,320,390,260,90,90,90,70,20
tree nurseries in my area,EUR,170,High,85,1.07,4.69,,,,,,50,30,40,210,390,390,210,110,260,210,210,110
leyland cypress trees for sale near me,EUR,140,High,100,0.58,5.25,,,,,,110,40,70,140,320,260,140,110,140,110,170,140
backyard landscape lighting,EUR,170,High,100,0.92,5.62,,,,,,90,70,90,110,140,140,260,320,210,320,320,210
large rhododendron for sale near me,EUR,140,High,100,0.35,1.09,,,,,,10,50,50,170,260,320,210,110,110,90,70,50
weeping trees for sale,EUR,110,High,100,0.2,1.52,,,,,,50,20,40,140,390,210,170,140,110,90,70,50
plastic yard cart,EUR,170,High,100,0.36,2.05,,,,,,140,110,110,140,210,210,170,140,170,210,110,90
plant sellers near me,EUR,110,High,100,0.86,1.8,,,,,,30,30,70,110,110,210,210,110,140,110,50,20
jacaranda tree for sale near me,EUR,170,High,100,0.49,3.5,,,,,,50,50,110,170,210,320,320,170,140,140,90,90
north shore garden center,EUR,140,Low,3,0.85,4.6,,,,,,70,20,40,110,260,480,260,140,110,110,110,70
best garden tool set,EUR,210,High,100,0.2,1.16,,,,,,320,90,50,210,390,480,260,170,140,140,90,210
best tree nursery near me,EUR,140,Medium,59,1.81,2.79,,,,,,40,70,40,260,320,260,140,110,170,210,170,90
broadfork for sale,EUR,140,High,100,0.16,0.45,,,,,,50,90,210,210,170,210,110,170,210,90,70,140
big nursery near me,EUR,170,Low,10,1.43,2.89,,,,,,30,70,40,170,320,320,260,210,140,110,110,70
limb lopper,EUR,210,High,100,0.28,0.67,,,,,,140,110,170,260,260,210,320,260,260,260,170,170
narrow shovel,EUR,140,High,100,0.25,0.39,,,,,,70,70,110,110,170,170,140,170,170,140,140,90
copper garden tools,EUR,110,High,100,0.3,1.16,,,,,,110,110,90,110,140,110,50,110,90,50,140,90
garden hand cultivator tiller claw,EUR,110,High,100,0.39,1.13,,,,,,20,20,40,110,210,210,210,140,140,90,70,70
cold hardy avocado trees for sale,EUR,170,High,98,0.21,0.9,,,,,,110,170,210,260,320,320,170,170,140,110,110,90
cordless grass clippers,EUR,170,High,100,0.21,0.59,,,,,,30,20,20,90,320,590,590,170,140,90,50,50
shrub roses for sale,EUR,140,High,100,0.22,0.85,,,,,,50,90,70,110,320,590,260,110,70,90,50,40
amazon edger,EUR,210,High,100,0.14,0.41,,,,,,50,70,40,110,260,390,390,390,320,210,110,70
discount plants near me,EUR,140,High,68,0.3,2.88,,,,,,70,70,90,170,170,210,210,170,140,140,90,90
best pruning shears 2018,EUR,110,High,100,0.1,0.8,,,,,,110,70,70,140,140,170,140,110,110,110,90,110
hosta farm near me,EUR,170,Medium,37,,,,,,,,10,30,20,140,390,480,390,320,210,110,20,10
tools and equipment in planting,EUR,90,High,100,,,,,,,,70,50,70,110,170,110,140,50,70,40,30,30
craftsman premium rubber garden hose 75 ft,EUR,140,High,100,0.28,1.06,,,,,,50,40,50,170,260,210,210,210,140,140,110,140
used garden tools for sale near me,EUR,90,High,100,0.65,2.05,,,,,,50,40,50,170,170,210,110,110,90,70,50,20
gardening tools online,EUR,40,High,100,0.64,1.16,,,,,,30,20,40,40,90,70,40,40,20,40,30,40
worx leaf blower vacuum,EUR,170,High,100,0.38,1.81,,,,,,320,140,140,140,210,210,50,50,70,110,260,320
best grass shears,EUR,110,High,98,0.1,0.52,,,,,,20,20,20,90,210,320,260,210,140,70,70,50
bonsai pruning shears,EUR,140,High,100,0.31,1.32,,,,,,110,90,90,110,140,210,140,110,110,170,140,110
refurbished leaf blowers,EUR,170,High,100,0.16,0.9,,,,,,140,50,50,90,210,260,140,170,110,210,320,320
hori hori garden tool,EUR,170,High,100,0.46,1.08,,,,,,210,50,90,210,320,260,210,140,170,140,90,140
dwarf lilac bushes for sale,EUR,140,High,100,0.09,0.29,,,,,,10,30,70,210,320,480,170,40,50,50,30,20
buy fruit trees near me,EUR,140,High,100,0.54,2.01,,,,,,90,140,140,260,210,170,140,170,90,90,110,90
small electric tiller,EUR,140,High,100,0.16,0.67,,,,,,10,30,90,260,320,320,390,110,70,90,90,50
wurtz avocado tree for sale,EUR,140,High,100,0.28,1.57,,,,,,50,40,170,260,260,140,140,140,90,110,70,90
hydrangea nursery,EUR,110,Medium,65,0.36,1.01,,,,,,50,50,70,110,170,210,170,210,140,170,90,50
a leaf blower,EUR,140,High,100,0.38,3.44,,,,,,110,110,70,70,90,70,170,110,110,110,210,320
border design landscape,EUR,70,High,100,2.2,7.72,,,,,,20,30,30,50,90,90,70,70,90,90,90,70
desert landscape yard,EUR,210,Low,12,1.29,3.99,,,,,,50,70,110,170,210,210,260,320,260,210,210,210
closest plant nursery to me,EUR,210,Low,10,0.94,3.45,,,,,,50,110,110,260,390,480,390,210,170,140,170,140
best battery leaf blower 2019,EUR,140,High,100,0.11,0.48,,,,,,0,0,0,320,390,170,140,50,70,140,210,390
battery powered pruning shears,EUR,140,High,100,0.28,0.9,,,,,,110,140,110,170,260,170,110,90,90,110,90,110
small gas tiller,EUR,170,High,100,0.24,1.36,,,,,,30,50,50,260,390,320,390,170,90,90,70,50
fiskars cultivator,EUR,110,High,100,0.21,0.4,,,,,,20,20,40,140,260,260,210,110,110,70,70,40
landscaping around fire pit,EUR,210,Medium,43,0.77,2.1,,,,,,40,50,90,140,260,320,390,480,320,320,210,140
brussel's bonsai nursery,EUR,170,High,100,0.05,0.36,,,,,,390,110,110,170,110,170,170,210,170,90,140,140
telescopic loppers,EUR,50,High,100,0.23,1.23,,,,,,20,20,20,50,70,50,90,70,50,40,30,30
red cedar trees for sale near me,EUR,140,High,100,0.6,3.45,,,,,,110,140,140,210,260,210,110,140,90,70,110,110
best gas lawn edger,EUR,210,High,100,0.09,1.36,,,,,,50,20,40,210,320,390,390,320,320,210,110,50
plant store nearby,EUR,170,Medium,45,,,,,,,,110,140,140,210,210,210,210,170,260,210,170,140
poly garden cart,EUR,140,High,100,0.33,0.9,,,,,,90,70,70,110,260,210,210,110,170,110,110,90
springfield garden centre,EUR,50,Low,0,,,,,,,,20,10,10,50,70,110,50,30,50,50,20,50
buy leaf blower,EUR,110,High,100,0.28,2.03,,,,,,110,70,30,140,110,110,110,90,70,110,170,260
local plant shops,EUR,140,Medium,49,,,,,,,,70,70,140,210,170,210,140,140,110,170,110,90
the yard tools,EUR,140,Medium,50,0.29,4.5,,,,,,140,170,210,140,140,90,110,140,140,140,110,140
large nursery near me,EUR,170,Medium,66,0.84,3.21,,,,,,30,70,70,170,260,390,260,210,170,140,110,70
lopping pruning shears,EUR,140,High,100,,,,,,,,140,50,70,390,210,70,210,170,210,110,50,90
best handheld gas leaf blower,EUR,170,High,100,0.16,0.67,,,,,,170,90,90,110,210,170,110,140,140,170,320,390
flower bed edger trencher,EUR,140,High,100,,,,,,,,20,30,50,170,390,320,170,140,170,70,50,20
garden pruning shears,EUR,110,High,100,0.47,0.92,,,,,,70,40,70,110,140,140,140,140,110,90,140,110
crabgrass puller,EUR,140,High,100,,,,,,,,10,10,20,170,210,210,210,320,480,170,50,10
strawberry nursery,EUR,90,Medium,38,,,,,,,,30,50,90,110,140,90,110,90,50,70,90,50
modern house landscaping,EUR,140,High,100,,,,,,,,50,50,50,110,140,90,140,210,210,170,210,140
cheap plant nursery near me,EUR,110,High,87,0.99,10.07,,,,,,40,30,50,140,210,260,170,140,110,110,90,70
tree pruning shears,EUR,140,High,100,0.58,8.99,,,,,,90,50,70,110,140,110,170,170,170,140,140,110
good leaf blower,EUR,140,High,100,0.21,1.65,,,,,,170,30,70,140,170,170,110,90,70,110,260,320
one landscape,EUR,70,Low,14,1.8,7.58,,,,,,20,70,50,110,110,90,90,90,70,90,50,40
cool gardening tools,EUR,140,High,100,0.19,1.42,,,,,,390,70,70,140,170,260,210,90,70,70,90,140
weeder hoe,EUR,140,High,100,,,,,,,,50,50,50,140,210,210,320,210,140,110,70,30
power pruning shears,EUR,140,High,100,0.25,0.9,,,,,,110,140,50,170,260,260,140,90,110,50,110,170
yard edger tool,EUR,210,High,100,0.24,0.65,,,,,,30,40,70,210,320,590,320,170,110,210,140,50
thuja trees for sale,EUR,140,High,100,0.34,2.02,,,,,,30,70,90,260,320,170,140,170,140,90,90,70
cutco garden tools,EUR,140,High,100,0.19,0.93,,,,,,170,70,50,140,170,260,260,210,170,110,70,140
italian cypress trees for sale near me,EUR,140,High,100,0.6,3.09,,,,,,70,90,110,210,170,210,110,170,140,90,90,50
wholesale garden plants,EUR,110,Medium,53,1.04,1.94,,,,,,10,40,70,170,260,260,140,90,70,50,90,70
best hand pruners 2018,EUR,140,High,100,0.09,0.25,,,,,,170,170,110,170,170,170,140,110,70,70,90,30
fruit plant nursery near me,EUR,90,Low,29,,,,,,,,40,40,90,140,110,90,90,110,90,70,90,70
american persimmon tree for sale,EUR,210,High,100,0.19,1.03,,,,,,140,140,140,260,320,260,210,140,110,210,260,260
large dogwood trees for sale,EUR,140,High,100,0.21,0.9,,,,,,30,50,90,260,320,320,170,140,140,110,90,70
dewalt lawn edger,EUR,140,High,100,0.21,0.62,,,,,,40,20,30,70,210,320,260,170,170,170,90,50
southern magnolia tree for sale near me,EUR,140,High,100,0.45,2.57,,,,,,50,90,70,170,390,390,140,110,110,140,110,70
tree suppliers near me,EUR,110,High,72,0.55,3.83,,,,,,40,40,50,90,210,210,110,110,110,140,110,90
loquat tree for sale near me,EUR,170,High,100,0.39,0.82,,,,,,90,70,110,480,590,320,110,90,70,70,50,40
backyard fence landscaping,EUR,170,High,100,,,,,,,,20,40,70,110,210,260,260,390,260,140,140,90
dwarf japanese maple tree for sale near me,EUR,140,High,100,0.24,2.09,,,,,,10,10,30,50,140,320,320,260,140,110,140,50
green giant trees for sale,EUR,170,High,100,0.26,0.88,,,,,,50,70,90,260,320,210,70,90,140,210,260,110
succulent landscape design,EUR,170,High,100,2.2,7.05,,,,,,30,90,140,210,170,110,140,320,210,140,170,170
amazon rake,EUR,170,High,100,0.14,0.45,,,,,,140,110,110,260,260,170,140,110,110,170,210,260
garden spiral drill bit,EUR,90,High,100,0.25,0.39,,,,,,0,0,0,10,210,720,110,70,50,50,30,20
wholesale shrubs,EUR,140,High,73,0.46,1.47,,,,,,70,50,110,210,260,210,140,90,70,90,70,110
sylvester palms for sale near me,EUR,140,High,100,0.55,4.05,,,,,,70,110,170,260,210,170,140,110,140,110,140,110
foxtail palm trees for sale near me,EUR,140,High,100,0.81,9.11,,,,,,90,110,90,170,210,210,170,140,110,140,140,140
echo gas powered leaf blower,EUR,140,High,100,0.23,0.81,,,,,,170,70,70,140,210,170,140,90,110,140,170,210
best garden rake,EUR,110,High,100,0.1,0.65,,,,,,50,50,40,170,210,170,140,110,110,90,110,110
dandelion puller tool,EUR,170,High,100,0.22,0.44,,,,,,10,10,10,20,390,880,210,20,30,70,70,30
battery powered cultivator,EUR,140,High,100,0.19,0.5,,,,,,20,210,50,70,210,390,260,170,110,50,40,70
craftsman rake,EUR,140,High,100,0.34,0.9,,,,,,110,70,50,140,260,170,140,170,170,140,140,210
utility dump cart,EUR,140,High,100,0.31,2.31,,,,,,90,110,90,140,260,260,260,170,140,90,110,90
casey garden center,EUR,210,Low,1,,,,,,,,110,70,110,260,390,390,260,140,210,260,140,140
landscaping around porch,EUR,170,Low,7,,,,,,,,30,40,50,140,210,260,210,320,210,210,110,70
butterfly bush for sale near me,EUR,170,High,100,,,,,,,,10,10,40,140,390,480,320,260,210,140,50,10
barebones garden tools,EUR,140,High,100,0.29,1.17,,,,,,170,90,70,140,210,210,170,170,90,90,110,90
sloped front yard,EUR,140,Low,24,,,,,,,,30,70,90,140,170,110,170,210,210,210,170,110
flat blade shovel,EUR,140,High,100,0.23,0.41,,,,,,140,90,110,140,170,170,210,140,170,110,140,70
garden fork lowes,EUR,140,High,100,0.26,0.72,,,,,,70,70,70,210,320,260,170,140,140,140,140,50
troy bilt electric tiller,EUR,170,High,100,0.23,0.67,,,,,,30,50,70,260,320,390,210,170,140,110,70,70
fiskars weeding tool,EUR,140,High,100,,,,,,,,20,20,40,140,320,390,210,210,210,110,40,20
root assassin rake,EUR,140,High,100,0.38,0.64,,,,,,90,140,70,140,170,170,90,110,110,110,260,90
best garden trowel,EUR,110,High,100,0.08,0.31,,,,,,110,40,70,140,210,260,170,110,110,70,70,90
buy lawn mower online,EUR,90,High,100,0.45,3.23,,,,,,20,30,40,170,260,170,110,70,110,40,50,20
fold up wheelbarrow,EUR,90,High,100,0.24,0.49,,,,,,110,30,20,90,110,210,90,110,70,70,30,30
used rear tine tillers for sale near me,EUR,140,High,100,1.44,5.67,,,,,,10,30,50,170,390,390,170,90,90,90,90,50
cheap bare root trees,EUR,140,High,100,0.15,0.58,,,,,,30,140,260,170,210,140,70,70,90,110,110,90
hedge pruner,EUR,110,High,100,0.26,1.18,,,,,,70,40,50,90,140,140,170,170,110,110,90,90
buy lawn aerator,EUR,110,High,100,0.44,2.98,,,,,,20,30,30,140,320,140,90,70,170,170,90,20
earthwise 8.5 amp tiller,EUR,140,High,100,,,,,,,,30,50,90,170,320,390,260,110,110,140,170,40
long handled fork,EUR,90,High,100,0.23,0.35,,,,,,90,90,110,90,70,50,50,110,90,170,140,110
hillside landscape design,EUR,260,Medium,39,3.09,8.62,,,,,,90,260,110,170,480,320,210,390,320,320,210,170
four wheel wheelbarrow,EUR,140,High,100,0.32,0.91,,,,,,140,70,70,210,260,210,170,210,140,170,110,90
kumquat tree for sale near me,EUR,170,High,100,0.58,2.7,,,,,,110,140,260,210,170,210,170,140,140,70,110,110
mini leaf blower cordless,EUR,140,High,100,0.27,1.59,,,,,,110,70,50,110,90,210,170,140,90,170,210,210
clusia for sale,EUR,140,High,94,0.65,1.11,,,,,,50,90,110,210,210,170,140,210,110,110,110,110
exotic fruit trees for sale,EUR,140,High,100,0.09,1.21,,,,,,70,50,70,170,170,170,170,260,140,140,90,50
plant plugs retail,EUR,110,High,100,,,,,,,,50,170,260,320,260,90,50,50,50,90,50,50
live boxwood topiary nursery near me,EUR,140,High,100,0.79,3.36,,,,,,30,30,50,170,260,260,140,110,140,140,140,140
aluminium garden edging,EUR,40,High,100,,,,,,,,10,10,20,30,90,90,70,30,40,20,40,10
battery operated rototiller,EUR,140,High,100,0.12,0.46,,,,,,20,20,40,90,260,480,320,110,140,70,70,30
garden hand cultivator,EUR,140,High,100,0.28,0.56,,,,,,50,50,50,110,320,320,260,210,140,90,90,70
landscaping with small boulders,EUR,140,High,81,,,,,,,,20,30,40,70,170,210,320,210,110,170,140,50
exterior landscape design,EUR,210,High,80,1.93,8,,,,,,70,110,140,210,320,210,170,260,260,210,260,170
mattock garden tool,EUR,110,High,100,0.3,1.8,,,,,,70,50,50,110,170,140,140,140,140,90,90,70
residential landscape design near me,EUR,140,Medium,44,2.89,10.73,,,,,,50,70,70,170,170,170,170,210,170,140,90,70
lawn scraper,EUR,140,High,100,0.4,1.89,,,,,,40,50,70,170,210,210,170,140,170,210,110,70
landscape garden designers near me,EUR,70,Low,3,,,,,,,,10,10,10,20,30,50,50,110,210,170,140,110
top rated cordless leaf blower,EUR,170,High,100,0.15,0.58,,,,,,170,140,110,110,140,170,170,110,170,140,260,260
bougainvillea for sale near me,EUR,110,High,100,0.17,0.9,,,,,,70,90,90,170,170,210,170,90,50,90,140,70
large lawn roller,EUR,140,High,97,0.3,0.79,,,,,,30,50,50,260,390,170,210,140,140,90,90,40
best garden spade,EUR,90,High,100,0.19,1.8,,,,,,40,50,40,90,170,210,110,110,90,90,50,50
pepper nursery,EUR,170,Low,5,,,,,,,,90,50,90,210,390,320,170,140,110,110,210,110
dwarf trees for sale near me,EUR,140,High,100,0.42,1.96,,,,,,10,30,70,140,320,260,210,170,90,110,70,30
motorized yard cart,EUR,140,High,100,0.39,1.12,,,,,,110,90,70,170,210,210,140,170,140,90,170,90
large backyard landscaping,EUR,210,High,100,1.48,6.22,,,,,,40,90,90,140,260,320,320,320,260,210,210,140
mango tree nursery,EUR,70,Medium,53,,,,,,,,70,20,70,90,140,110,170,110,40,40,40,30
plantus nursery,EUR,140,Low,3,1.15,1.35,,,,,,50,40,90,170,210,260,260,90,90,110,140,70
gardenline hedge trimmer,EUR,40,High,100,,,,,,,,10,20,10,20,70,90,70,70,70,50,30,10
best garden shovel,EUR,140,High,100,0.1,0.46,,,,,,70,70,90,170,260,260,170,140,110,110,90,110
indoor gardening tools,EUR,110,High,100,0.36,1.8,,,,,,170,70,110,170,110,140,90,70,110,110,110,170
high quality garden tools,EUR,140,High,100,0.66,1.49,,,,,,170,50,90,170,210,260,170,110,90,90,90,140
tree nursery nearby,EUR,260,Medium,50,0.51,3.18,,,,,,110,140,70,210,480,390,260,320,170,260,210,170
heidrich tree farm,EUR,170,Low,1,,,,,,,,50,20,50,70,140,720,320,210,110,320,70,170
echo pb 250 leaf blower,EUR,170,High,100,0.27,0.75,,,,,,320,170,110,70,170,110,140,140,140,210,140,210
large oak trees for sale,EUR,140,High,100,0.32,1.78,,,,,,90,70,110,110,170,170,170,170,170,140,140,110
best garden fork,EUR,70,High,100,0.11,0.31,,,,,,30,30,50,110,110,110,90,70,50,50,40,50
crabapple cove nursery,EUR,140,Low,1,,,,,,,,30,20,20,170,390,320,170,110,110,140,110,50
backyard landscaping on a budget,EUR,210,High,100,0.45,3.83,,,,,,90,140,140,260,320,320,210,260,170,170,210,90
wholesale evergreen trees,EUR,140,High,100,0.27,1.53,,,,,,90,50,170,260,260,210,70,110,140,170,70,90
fiskars garden tool set,EUR,140,High,100,0.3,0.74,,,,,,140,70,50,140,140,260,140,170,110,140,90,170
lawn mower disc,EUR,140,High,100,0.25,0.65,,,,,,90,70,90,140,260,260,210,170,140,140,90,90
rhododendron tree for sale,EUR,110,High,94,0.22,0.61,,,,,,30,260,90,140,170,210,110,140,50,50,40,10
bromeliad nursery near me,EUR,110,Low,13,1,4.86,,,,,,20,70,140,140,110,170,170,140,110,110,170,140
power leaf rake,EUR,140,High,100,0.38,1.46,,,,,,110,70,50,140,210,110,50,40,50,140,390,390
dwarf mango tree for sale,EUR,110,High,100,0.16,2.06,,,,,,40,70,140,210,210,170,140,140,140,70,110,50
lawn removal tool,EUR,110,High,100,0.93,2.9,,,,,,20,70,70,140,170,140,210,140,140,170,70,50
pomegranate tree for sale near me,EUR,170,High,100,0.44,2.21,,,,,,110,110,110,170,320,260,170,110,110,110,170,140
garden snippers,EUR,90,High,100,0.34,1.17,,,,,,70,50,50,70,110,140,110,110,110,110,140,90
garden hedge trimmer,EUR,50,High,100,0.43,1.36,,,,,,40,10,10,30,50,50,90,70,70,70,70,40
ace hardware tiller,EUR,170,High,100,0.32,0.58,,,,,,20,50,110,320,480,480,260,110,90,70,70,40
treadlite broadfork,EUR,110,High,100,,,,,,,,50,170,140,170,170,110,110,110,110,110,90,110
outdoor landscape design,EUR,110,High,100,1.97,6.74,,,,,,30,70,90,110,110,140,170,110,110,110,140,70
citrus tree nursery,EUR,140,High,98,0.63,2.49,,,,,,260,110,110,170,210,170,140,70,110,70,90,70
valley oak wheel hoe,EUR,110,High,99,0.38,2.86,,,,,,70,90,90,140,140,170,170,170,70,50,70,50
