Keyword,Currency,Avg. monthly searches,Min search volume,Max search volume,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
firebird for sale,USD,N/A,"1,000","10,000",High,100,0.28,0.79,,,,,,,,,,,,,,,,,
used audi s5,USD,N/A,"1,000","10,000",Medium,43,0.48,5.01,,,,,,,,,,,,,,,,,
infiniti suv qx80,USD,N/A,"1,000","10,000",Low,33,1.03,5.29,,,,,,,,,,,,,,,,,
cheap classic cars for sale,USD,N/A,"1,000","10,000",High,94,0.58,2.17,,,,,,,,,,,,,,,,,
2014 acura rdx,USD,N/A,"1,000","10,000",Low,18,0.33,2.28,,,,,,,,,,,,,,,,,
s63 amg price,USD,N/A,"1,000","10,000",Low,11,1.79,6.38,,,,,,,,,,,,,,,,,
fiero for sale,USD,N/A,"1,000","10,000",High,100,0.22,0.43,,,,,,,,,,,,,,,,,
amc eagle for sale,USD,N/A,"1,000","10,000",High,78,1.19,3.16,,,,,,,,,,,,,,,,,
used jeep patriot,USD,N/A,"1,000","10,000",High,69,0.83,4.4,,,,,,,,,,,,,,,,,
quality cars,USD,N/A,"1,000","10,000",Low,9,0.43,2.79,,,,,,,,,,,,,,,,,
audi q7 2012,USD,N/A,"1,000","10,000",Low,31,0.37,2.4,,,,,,,,,,,,,,,,,
2017 honda crv for sale,USD,N/A,"1,000","10,000",High,68,1.39,6.19,,,,,,,,,,,,,,,,,
2010 camaro ss for sale,USD,N/A,"1,000","10,000",High,81,0.38,1.62,,,,,,,,,,,,,,,,,
2013 chevy camaro,USD,N/A,"1,000","10,000",Low,29,0.42,1.87,,,,,,,,,,,,,,,,,
2016 toyota corolla s,USD,N/A,"1,000","10,000",Medium,46,0.81,4.5,,,,,,,,,,,,,,,,,
toyota gt86 for sale,USD,N/A,"1,000","10,000",High,74,0.88,6.27,,,,,,,,,,,,,,,,,
chevrolet uplander,USD,N/A,"1,000","10,000",Low,12,0.54,3.63,,,,,,,,,,,,,,,,,
used subaru legacy,USD,N/A,"1,000","10,000",Medium,62,0.62,5,,,,,,,,,,,,,,,,,
volvo xc60 for sale,USD,N/A,"1,000","10,000",Medium,62,0.77,7,,,,,,,,,,,,,,,,,
bmw i8 convertible,USD,N/A,"1,000","10,000",Low,20,1.28,6.01,,,,,,,,,,,,,,,,,
bmw x4 for sale,USD,N/A,"1,000","10,000",Medium,59,0.43,3.99,,,,,,,,,,,,,,,,,
used gmc trucks,USD,N/A,"1,000","10,000",High,78,0.93,4.11,,,,,,,,,,,,,,,,,
hummer h2 price,USD,N/A,"1,000","10,000",High,70,0.29,0.75,,,,,,,,,,,,,,,,,
is300 for sale,USD,N/A,"1,000","10,000",Low,33,0.59,11.98,,,,,,,,,,,,,,,,,
2017 lexus nx 200t,USD,N/A,"1,000","10,000",Medium,40,0.69,3.79,,,,,,,,,,,,,,,,,
suv for sale under 5000,USD,N/A,"1,000","10,000",High,81,0.92,7.37,,,,,,,,,,,,,,,,,
2017 chevrolet traverse,USD,N/A,"1,000","10,000",Medium,35,0.8,4.5,,,,,,,,,,,,,,,,,
buick regal for sale,USD,N/A,"1,000","10,000",High,97,0.66,4.84,,,,,,,,,,,,,,,,,
bmw 650i convertible,USD,N/A,"1,000","10,000",Medium,53,0.49,3.16,,,,,,,,,,,,,,,,,
legacy auto sales,USD,N/A,"1,000","10,000",Low,5,1.33,4.85,,,,,,,,,,,,,,,,,
mustang fastback for sale,USD,N/A,"1,000","10,000",High,100,0.67,3,,,,,,,,,,,,,,,,,
r33 gtr for sale,USD,N/A,"1,000","10,000",Medium,38,1,2.89,,,,,,,,,,,,,,,,,
chevrolet lumina,USD,N/A,"1,000","10,000",Low,4,1.17,16.03,,,,,,,,,,,,,,,,,
mall chevy,USD,N/A,"1,000","10,000",Low,21,0.88,3.58,,,,,,,,,,,,,,,,,
pontiac g6 gt,USD,N/A,"1,000","10,000",Low,12,0.35,0.8,,,,,,,,,,,,,,,,,
dan cava toyota,USD,N/A,"1,000","10,000",Low,8,3.12,5,,,,,,,,,,,,,,,,,
williams auto sales,USD,N/A,"1,000","10,000",Low,4,1.08,3.26,,,,,,,,,,,,,,,,,
country auto sales,USD,N/A,"1,000","10,000",Low,4,0.99,4.85,,,,,,,,,,,,,,,,,
rio motors,USD,N/A,"1,000","10,000",Low,8,1.27,6.18,,,,,,,,,,,,,,,,,
mercedes benz slk,USD,N/A,"1,000","10,000",Medium,35,0.45,3.56,,,,,,,,,,,,,,,,,
luxury auto sales,USD,N/A,"1,000","10,000",Low,33,2.12,10.6,,,,,,,,,,,,,,,,,
nissan 370z nismo for sale,USD,N/A,"1,000","10,000",Medium,62,0.42,4.5,,,,,,,,,,,,,,,,,
subaru impreza wrx for sale,USD,N/A,"1,000","10,000",Medium,55,0.55,6.32,,,,,,,,,,,,,,,,,
jeep wrangler 2018 price,USD,N/A,"1,000","10,000",High,70,1.47,5.52,,,,,,,,,,,,,,,,,
nissan motor corporation,USD,N/A,"1,000","10,000",Low,9,1.35,4.5,,,,,,,,,,,,,,,,,
350z engine,USD,N/A,"1,000","10,000",High,97,0.65,2,,,,,,,,,,,,,,,,,
2007 buick rendezvous,USD,N/A,"1,000","10,000",Low,13,0.26,0.75,,,,,,,,,,,,,,,,,
mercedes benz 2015,USD,N/A,"1,000","10,000",Medium,50,0.36,4.24,,,,,,,,,,,,,,,,,
bmw 428i coupe,USD,N/A,"1,000","10,000",Low,16,0.62,6.53,,,,,,,,,,,,,,,,,
used cars for sale under 5000 with low mileage,USD,N/A,"1,000","10,000",High,91,1.17,3.68,,,,,,,,,,,,,,,,,
mercedes benz glk 350,USD,N/A,"1,000","10,000",High,73,0.6,3.08,,,,,,,,,,,,,,,,,
porsche 911 convertible,USD,N/A,"1,000","10,000",High,90,0.55,5,,,,,,,,,,,,,,,,,
m4 car,USD,N/A,"1,000","10,000",Low,13,2.58,6.2,,,,,,,,,,,,,,,,,
plymouth barracuda for sale,USD,N/A,"1,000","10,000",High,96,0.38,1.17,,,,,,,,,,,,,,,,,
used brz,USD,N/A,"1,000","10,000",Medium,35,0.28,1.65,,,,,,,,,,,,,,,,,
2012 infiniti qx56,USD,N/A,"1,000","10,000",Low,33,0.41,1.37,,,,,,,,,,,,,,,,,
used alfa romeo giulia,USD,N/A,"1,000","10,000",Medium,46,0.35,2.51,,,,,,,,,,,,,,,,,
cadillac ct6 for sale,USD,N/A,"1,000","10,000",Medium,63,0.85,4.74,,,,,,,,,,,,,,,,,
330ci,USD,N/A,"1,000","10,000",Low,28,0.42,1.28,,,,,,,,,,,,,,,,,
used fiat,USD,N/A,"1,000","10,000",Medium,58,0.51,1.82,,,,,,,,,,,,,,,,,
2007 hummer h3,USD,N/A,"1,000","10,000",Medium,54,0.34,0.81,,,,,,,,,,,,,,,,,
mercedes benz 2016,USD,N/A,"1,000","10,000",Low,27,0.45,4.81,,,,,,,,,,,,,,,,,
new car search,USD,N/A,"1,000","10,000",High,69,1,4.63,,,,,,,,,,,,,,,,,
2010 nissan altima 2.5 s,USD,N/A,"1,000","10,000",Low,22,0.44,4.5,,,,,,,,,,,,,,,,,
westside motors,USD,N/A,"1,000","10,000",Low,2,1.21,4.4,,,,,,,,,,,,,,,,,
delorean price,USD,N/A,"1,000","10,000",Medium,58,0.27,1.03,,,,,,,,,,,,,,,,,
2015 dodge charger sxt,USD,N/A,"1,000","10,000",Low,23,0.62,2.72,,,,,,,,,,,,,,,,,
cadillac dts for sale,USD,N/A,"1,000","10,000",High,75,0.47,2.58,,,,,,,,,,,,,,,,,
sebring convertible,USD,N/A,"1,000","10,000",Low,25,0.41,1.41,,,,,,,,,,,,,,,,,
2008 infiniti fx35,USD,N/A,"1,000","10,000",Medium,61,0.33,0.74,,,,,,,,,,,,,,,,,
toyota chaser for sale,USD,N/A,"1,000","10,000",Medium,35,1.92,6.24,,,,,,,,,,,,,,,,,
zimbrick buick east,USD,N/A,"1,000","10,000",Low,23,0.5,4.55,,,,,,,,,,,,,,,,,
chevrolet astro,USD,N/A,"1,000","10,000",Medium,34,0.32,2.62,,,,,,,,,,,,,,,,,
tesla suv for sale,USD,N/A,"1,000","10,000",Medium,52,0.43,4.44,,,,,,,,,,,,,,,,,
henry ford first car,USD,N/A,"1,000","10,000",Low,2,4.3,8,,,,,,,,,,,,,,,,,
used acura tlx,USD,N/A,"1,000","10,000",Medium,55,0.79,5,,,,,,,,,,,,,,,,,
mercedes g63 price,USD,N/A,"1,000","10,000",Medium,37,0.86,4.11,,,,,,,,,,,,,,,,,
honda civic exl,USD,N/A,"1,000","10,000",Medium,37,1.83,6.17,,,,,,,,,,,,,,,,,
audi allroad for sale,USD,N/A,"1,000","10,000",Medium,53,0.34,1.41,,,,,,,,,,,,,,,,,
ford fiesta price,USD,N/A,"1,000","10,000",Low,31,0.51,4.16,,,,,,,,,,,,,,,,,
honda s2000 engine,USD,N/A,"1,000","10,000",High,99,0.56,1.53,,,,,,,,,,,,,,,,,
used bmw m2,USD,N/A,"1,000","10,000",Medium,39,0.5,5,,,,,,,,,,,,,,,,,
used nissan sentra,USD,N/A,"1,000","10,000",High,67,1.29,5.1,,,,,,,,,,,,,,,,,
bmw i8 roadster price,USD,N/A,"1,000","10,000",Low,29,0.62,4.01,,,,,,,,,,,,,,,,,
lexus dealerships near me,USD,N/A,"1,000","10,000",Low,27,3.08,11.6,,,,,,,,,,,,,,,,,
rallye motors,USD,N/A,"1,000","10,000",Low,3,2.3,2.78,,,,,,,,,,,,,,,,,
nissan gtr engine,USD,N/A,"1,000","10,000",High,82,0.84,4.55,,,,,,,,,,,,,,,,,
alamo car sales,USD,N/A,"1,000","10,000",Low,23,0.96,3.61,,,,,,,,,,,,,,,,,
2019 volvo xc90 t6 inscription,USD,N/A,"1,000","10,000",Low,29,1.53,7.37,,,,,,,,,,,,,,,,,
cla 45 amg for sale,USD,N/A,"1,000","10,000",Low,26,0.58,4.08,,,,,,,,,,,,,,,,,
nissan cars for sale,USD,N/A,"1,000","10,000",High,91,1.17,4.37,,,,,,,,,,,,,,,,,
lexus ls400 for sale,USD,N/A,"1,000","10,000",High,77,0.34,2.03,,,,,,,,,,,,,,,,,
2014 porsche panamera,USD,N/A,"1,000","10,000",Low,27,0.38,1.27,,,,,,,,,,,,,,,,,
used kia niro,USD,N/A,"1,000","10,000",Medium,46,0.54,3.87,,,,,,,,,,,,,,,,,
used genesis,USD,N/A,"1,000","10,000",Medium,57,0.53,2.75,,,,,,,,,,,,,,,,,
amg gtr price,USD,N/A,"1,000","10,000",Low,12,2.89,8.18,,,,,,,,,,,,,,,,,
honda suv used,USD,N/A,"1,000","10,000",High,71,1.52,4.32,,,,,,,,,,,,,,,,,
used miata,USD,N/A,"1,000","10,000",Medium,63,0.32,1.96,,,,,,,,,,,,,,,,,
porsche 918 for sale,USD,N/A,"1,000","10,000",Low,32,0.38,3.4,,,,,,,,,,,,,,,,,
plymouth duster for sale,USD,N/A,"1,000","10,000",High,97,0.37,0.8,,,,,,,,,,,,,,,,,
volvo suv used,USD,N/A,"1,000","10,000",Medium,63,1.18,10.72,,,,,,,,,,,,,,,,,
lexus 430,USD,N/A,"1,000","10,000",Low,18,0.34,1.02,,,,,,,,,,,,,,,,,
honda civic 2017 price,USD,N/A,"1,000","10,000",Medium,47,0.64,4.03,,,,,,,,,,,,,,,,,
gallardo for sale,USD,N/A,"1,000","10,000",High,94,0.27,0.53,,,,,,,,,,,,,,,,,
sell your car online,USD,N/A,"1,000","10,000",High,90,2.35,11.9,,,,,,,,,,,,,,,,,
cadillac xt5 for sale,USD,N/A,"1,000","10,000",High,73,1,6.41,,,,,,,,,,,,,,,,,
vibe car,USD,N/A,"1,000","10,000",Low,7,0.34,0.91,,,,,,,,,,,,,,,,,
mustang gt premium,USD,N/A,"1,000","10,000",High,83,0.57,1.87,,,,,,,,,,,,,,,,,
sunbeam tiger for sale,USD,N/A,"1,000","10,000",High,72,0.34,0.68,,,,,,,,,,,,,,,,,
chevy luv for sale,USD,N/A,"1,000","10,000",High,88,2.58,6.77,,,,,,,,,,,,,,,,,
mgb gt for sale,USD,N/A,"1,000","10,000",High,98,0.22,1.3,,,,,,,,,,,,,,,,,
lexus ct200h for sale,USD,N/A,"1,000","10,000",Medium,55,0.43,2.83,,,,,,,,,,,,,,,,,
used range rover velar,USD,N/A,"1,000","10,000",Medium,51,0.49,4.02,,,,,,,,,,,,,,,,,
mazda rx8 engine,USD,N/A,"1,000","10,000",High,100,0.76,1.47,,,,,,,,,,,,,,,,,
buick terraza,USD,N/A,"1,000","10,000",Low,8,0.34,4.61,,,,,,,,,,,,,,,,,
used nissan juke,USD,N/A,"1,000","10,000",Medium,66,0.73,4.5,,,,,,,,,,,,,,,,,
jeep wrangler sahara for sale,USD,N/A,"1,000","10,000",High,81,0.98,11.2,,,,,,,,,,,,,,,,,
vw tiguan for sale,USD,N/A,"1,000","10,000",High,67,1.35,10.55,,,,,,,,,,,,,,,,,
toyota camry hybrid for sale,USD,N/A,"1,000","10,000",High,72,2.4,9.2,,,,,,,,,,,,,,,,,
west auto sales,USD,N/A,"1,000","10,000",Low,4,1.03,3.89,,,,,,,,,,,,,,,,,
carmax easton,USD,N/A,"1,000","10,000",Low,23,1.04,3.09,,,,,,,,,,,,,,,,,
aston martin vantage for sale,USD,N/A,"1,000","10,000",Medium,67,0.43,5.75,,,,,,,,,,,,,,,,,
2012 vw jetta,USD,N/A,"1,000","10,000",Low,18,0.34,3.84,,,,,,,,,,,,,,,,,
vw for sale,USD,N/A,"1,000","10,000",High,100,0.71,6,,,,,,,,,,,,,,,,,
bmw x6 2014,USD,N/A,"1,000","10,000",Medium,34,0.41,1.54,,,,,,,,,,,,,,,,,
jd byrider near me,USD,N/A,"1,000","10,000",Low,21,1.27,4.86,,,,,,,,,,,,,,,,,
lexus suv for sale,USD,N/A,"1,000","10,000",Medium,63,0.83,4.75,,,,,,,,,,,,,,,,,
eleanor mustang for sale,USD,N/A,"1,000","10,000",High,100,1.15,5,,,,,,,,,,,,,,,,,
eclipse gsx for sale,USD,N/A,"1,000","10,000",Medium,66,0.5,2.35,,,,,,,,,,,,,,,,,
dodge 1500 for sale,USD,N/A,"1,000","10,000",Medium,66,0.9,6.74,,,,,,,,,,,,,,,,,
2015 honda civic coupe,USD,N/A,"1,000","10,000",Low,31,1,3.33,,,,,,,,,,,,,,,,,
2015 porsche panamera,USD,N/A,"1,000","10,000",Medium,34,0.38,1.13,,,,,,,,,,,,,,,,,
g35 for sale,USD,N/A,"1,000","10,000",Medium,40,0.31,0.82,,,,,,,,,,,,,,,,,
g37 for sale,USD,N/A,"1,000","10,000",Medium,35,0.34,1.31,,,,,,,,,,,,,,,,,
sell old car,USD,N/A,"1,000","10,000",High,84,1.4,6.61,,,,,,,,,,,,,,,,,
2015 infiniti q50 premium,USD,N/A,"1,000","10,000",Low,26,0.93,4.74,,,,,,,,,,,,,,,,,
nissan r32 for sale,USD,N/A,"1,000","10,000",Medium,60,1.14,5.5,,,,,,,,,,,,,,,,,
heritage auto,USD,N/A,"1,000","10,000",Low,7,0.57,2.9,,,,,,,,,,,,,,,,,
hyundai showroom near me,USD,N/A,"1,000","10,000",Low,30,1.47,6.25,,,,,,,,,,,,,,,,,
2015 maserati ghibli s q4,USD,N/A,"1,000","10,000",Medium,48,0.64,4.5,,,,,,,,,,,,,,,,,
bmw z8 for sale,USD,N/A,"1,000","10,000",Medium,48,0.26,3.22,,,,,,,,,,,,,,,,,
mercedes slc 300,USD,N/A,"1,000","10,000",Medium,35,0.85,3.37,,,,,,,,,,,,,,,,,
volvo xc40 for sale,USD,N/A,"1,000","10,000",Medium,57,0.69,7,,,,,,,,,,,,,,,,,
2001 pontiac grand am,USD,N/A,"1,000","10,000",Low,13,0.28,0.61,,,,,,,,,,,,,,,,,
yes auto,USD,N/A,"1,000","10,000",Low,7,0.97,5.01,,,,,,,,,,,,,,,,,
cars and trucks for sale by owner,USD,N/A,"1,000","10,000",Medium,40,0.51,2.06,,,,,,,,,,,,,,,,,
used tesla model s for sale,USD,N/A,"1,000","10,000",High,83,0.29,1.46,,,,,,,,,,,,,,,,,
bmw suv for sale,USD,N/A,"1,000","10,000",Medium,57,0.61,5,,,,,,,,,,,,,,,,,
2017 camry se,USD,N/A,"1,000","10,000",Medium,34,0.6,5,,,,,,,,,,,,,,,,,
mercedes cla 250 for sale,USD,N/A,"1,000","10,000",High,69,0.68,4.39,,,,,,,,,,,,,,,,,
used car places near me,USD,N/A,"1,000","10,000",Medium,43,2.51,7.35,,,,,,,,,,,,,,,,,
2017 buick envision,USD,N/A,"1,000","10,000",Low,29,0.52,4.5,,,,,,,,,,,,,,,,,
528i,USD,N/A,"1,000","10,000",Low,12,0.62,4.82,,,,,,,,,,,,,,,,,
chilson subaru,USD,N/A,"1,000","10,000",Low,16,1.83,9.45,,,,,,,,,,,,,,,,,
2004 pontiac vibe,USD,N/A,"1,000","10,000",Low,15,0.25,0.59,,,,,,,,,,,,,,,,,
courtesy motors,USD,N/A,"1,000","10,000",Low,8,1.26,8,,,,,,,,,,,,,,,,,
2005 honda civic coupe,USD,N/A,"1,000","10,000",Medium,35,0.38,4.43,,,,,,,,,,,,,,,,,
nissan car dealership,USD,N/A,"1,000","10,000",Medium,45,2.4,8,,,,,,,,,,,,,,,,,
expedition car,USD,N/A,"1,000","10,000",Low,28,1.77,4.74,,,,,,,,,,,,,,,,,
used lamborghini huracan,USD,N/A,"1,000","10,000",Medium,63,0.68,1.61,,,,,,,,,,,,,,,,,
eagle auto sales,USD,N/A,"1,000","10,000",Low,4,1.75,7.41,,,,,,,,,,,,,,,,,
rs7 for sale,USD,N/A,"1,000","10,000",Medium,46,0.34,1.2,,,,,,,,,,,,,,,,,
dodge station wagon,USD,N/A,"1,000","10,000",Low,9,0.63,5.01,,,,,,,,,,,,,,,,,
amphicar for sale,USD,N/A,"1,000","10,000",High,70,0.79,2.69,,,,,,,,,,,,,,,,,
volkswagen used cars,USD,N/A,"1,000","10,000",Medium,60,1.8,7.39,,,,,,,,,,,,,,,,,
veloster car,USD,N/A,"1,000","10,000",Low,31,0.84,9.43,,,,,,,,,,,,,,,,,
audi a8 2012,USD,N/A,"1,000","10,000",Low,19,0.34,1.62,,,,,,,,,,,,,,,,,
2014 vw jetta,USD,N/A,"1,000","10,000",Low,21,0.39,3.93,,,,,,,,,,,,,,,,,
subaru outback sport,USD,N/A,"1,000","10,000",Low,30,2.77,7.65,,,,,,,,,,,,,,,,,
bmw i8 engine,USD,N/A,"1,000","10,000",Low,10,3,6.57,,,,,,,,,,,,,,,,,
porsche 911 turbo s price,USD,N/A,"1,000","10,000",Low,19,1,6.36,,,,,,,,,,,,,,,,,
2013 buick encore,USD,N/A,"1,000","10,000",Low,18,0.34,3.19,,,,,,,,,,,,,,,,,
bmw 850i for sale,USD,N/A,"1,000","10,000",Medium,43,0.34,3.63,,,,,,,,,,,,,,,,,
chevy tahoe price,USD,N/A,"1,000","10,000",Medium,49,1.33,5.94,,,,,,,,,,,,,,,,,
subaru impreza wagon,USD,N/A,"1,000","10,000",Low,30,3.29,7.13,,,,,,,,,,,,,,,,,
ford mustang 2018 price,USD,N/A,"1,000","10,000",High,67,0.82,3.5,,,,,,,,,,,,,,,,,
mini cooper engine,USD,N/A,"1,000","10,000",High,100,0.71,3.6,,,,,,,,,,,,,,,,,
skylark car,USD,N/A,"1,000","10,000",Low,3,,,,,,,,,,,,,,,,,,,
2009 mitsubishi galant,USD,N/A,"1,000","10,000",Low,23,0.34,1.02,,,,,,,,,,,,,,,,,
2015 buick regal,USD,N/A,"1,000","10,000",Low,14,0.34,1.52,,,,,,,,,,,,,,,,,
nissan murano crosscabriolet,USD,N/A,"1,000","10,000",Low,29,0.65,5.58,,,,,,,,,,,,,,,,,
lexus cars for sale,USD,N/A,"1,000","10,000",High,80,1.22,7.74,,,,,,,,,,,,,,,,,
pontiac g8 gt for sale,USD,N/A,"1,000","10,000",Medium,51,0.32,0.74,,,,,,,,,,,,,,,,,
downtown motors,USD,N/A,"1,000","10,000",Low,4,1.24,5.24,,,,,,,,,,,,,,,,,
challenger rt for sale,USD,N/A,"1,000","10,000",Medium,50,0.47,2.73,,,,,,,,,,,,,,,,,
porsche 944 turbo for sale,USD,N/A,"1,000","10,000",High,100,0.2,1.1,,,,,,,,,,,,,,,,,
2018 chevy ss,USD,N/A,"1,000","10,000",Low,11,0.77,4.27,,,,,,,,,,,,,,,,,
nissan silvia s15 for sale,USD,N/A,"1,000","10,000",Medium,61,1.25,5.73,,,,,,,,,,,,,,,,,
used dodge journey,USD,N/A,"1,000","10,000",High,72,1,4.58,,,,,,,,,,,,,,,,,
bmw 1m for sale,USD,N/A,"1,000","10,000",Low,9,0.99,5.96,,,,,,,,,,,,,,,,,
nimnicht chevy,USD,N/A,"1,000","10,000",Low,24,1,6.9,,,,,,,,,,,,,,,,,
ford ranchero for sale,USD,N/A,"1,000","10,000",High,100,0.4,5.25,,,,,,,,,,,,,,,,,
fiat for sale,USD,N/A,"1,000","10,000",High,80,0.34,1.54,,,,,,,,,,,,,,,,,
exclusive auto,USD,N/A,"1,000","10,000",Low,3,0.92,4.6,,,,,,,,,,,,,,,,,
len stoler,USD,N/A,"1,000","10,000",Low,15,0.67,3,,,,,,,,,,,,,,,,,
2013 challenger,USD,N/A,"1,000","10,000",Low,16,0.4,1.64,,,,,,,,,,,,,,,,,
1978 trans am for sale,USD,N/A,"1,000","10,000",High,100,0.31,0.48,,,,,,,,,,,,,,,,,
davis motors,USD,N/A,"1,000","10,000",Low,5,0.73,1.95,,,,,,,,,,,,,,,,,
autotrader online,USD,N/A,"1,000","10,000",Low,28,0.86,4.93,,,,,,,,,,,,,,,,,
ebay used cars,USD,N/A,"1,000","10,000",High,99,0.74,2.26,,,,,,,,,,,,,,,,,
used corolla,USD,N/A,"1,000","10,000",Medium,64,1.11,4.77,,,,,,,,,,,,,,,,,
2011 chevy camaro,USD,N/A,"1,000","10,000",Medium,49,0.4,1.8,,,,,,,,,,,,,,,,,
gt2 rs for sale,USD,N/A,"1,000","10,000",High,73,0.38,2.96,,,,,,,,,,,,,,,,,
rolls royce ghost for sale,USD,N/A,"1,000","10,000",High,82,0.36,2.31,,,,,,,,,,,,,,,,,
range rover svr for sale,USD,N/A,"1,000","10,000",Medium,38,0.45,3.72,,,,,,,,,,,,,,,,,
auto technician,USD,N/A,"1,000","10,000",Medium,35,3.82,20.61,,,,,,,,,,,,,,,,,
executive auto sales,USD,N/A,"1,000","10,000",Low,4,1.11,5.51,,,,,,,,,,,,,,,,,
bmw 650i gran coupe,USD,N/A,"1,000","10,000",Low,25,0.71,6.86,,,,,,,,,,,,,,,,,
bmw x4 2016,USD,N/A,"1,000","10,000",Low,23,0.42,4.17,,,,,,,,,,,,,,,,,
saab for sale,USD,N/A,"1,000","10,000",High,83,0.33,0.75,,,,,,,,,,,,,,,,,
mercedes sls amg price,USD,N/A,"1,000","10,000",Medium,38,2.89,5.44,,,,,,,,,,,,,,,,,
dodge durango price,USD,N/A,"1,000","10,000",Medium,53,1.5,6.33,,,,,,,,,,,,,,,,,
jetta for sale,USD,N/A,"1,000","10,000",Medium,60,0.85,8.03,,,,,,,,,,,,,,,,,
dodge ramcharger for sale,USD,N/A,"1,000","10,000",High,90,0.35,5,,,,,,,,,,,,,,,,,
infiniti q50 hybrid,USD,N/A,"1,000","10,000",Low,29,0.68,3.8,,,,,,,,,,,,,,,,,
toyota cressida for sale,USD,N/A,"1,000","10,000",Medium,50,2.26,6.34,,,,,,,,,,,,,,,,,
village auto sales,USD,N/A,"1,000","10,000",Low,9,0.83,2.8,,,,,,,,,,,,,,,,,
used diesel trucks for sale near me,USD,N/A,"1,000","10,000",High,91,0.96,3.47,,,,,,,,,,,,,,,,,
volvo s60 for sale,USD,N/A,"1,000","10,000",Medium,53,0.66,6.25,,,,,,,,,,,,,,,,,
bmw 430i convertible,USD,N/A,"1,000","10,000",Medium,36,0.88,6.25,,,,,,,,,,,,,,,,,
bmw 435i for sale,USD,N/A,"1,000","10,000",Medium,40,0.39,2.29,,,,,,,,,,,,,,,,,
2010 honda civic lx,USD,N/A,"1,000","10,000",Low,20,0.34,3.37,,,,,,,,,,,,,,,,,
bmw 645,USD,N/A,"1,000","10,000",High,87,0.34,2.25,,,,,,,,,,,,,,,,,
hummer h3 price,USD,N/A,"1,000","10,000",Medium,53,0.26,0.76,,,,,,,,,,,,,,,,,
mercedes benz 2010,USD,N/A,"1,000","10,000",High,72,0.3,1.29,,,,,,,,,,,,,,,,,
hudson hornet for sale,USD,N/A,"1,000","10,000",High,99,0.8,2.11,,,,,,,,,,,,,,,,,
dodge daytona for sale,USD,N/A,"1,000","10,000",High,84,0.63,4.36,,,,,,,,,,,,,,,,,
singer porsche for sale,USD,N/A,"1,000","10,000",High,81,1.33,5.65,,,,,,,,,,,,,,,,,
toyota 2000gt for sale,USD,N/A,"1,000","10,000",Medium,65,2.19,6.25,,,,,,,,,,,,,,,,,
friendly auto sales,USD,N/A,"1,000","10,000",Low,9,0.97,2.91,,,,,,,,,,,,,,,,,
vw cc for sale,USD,N/A,"1,000","10,000",Medium,58,0.52,7.46,,,,,,,,,,,,,,,,,
used buick lacrosse,USD,N/A,"1,000","10,000",Medium,64,0.57,3.75,,,,,,,,,,,,,,,,,
acura wagon,USD,N/A,"1,000","10,000",Low,19,2,20,,,,,,,,,,,,,,,,,
volkswagen station wagon,USD,N/A,"1,000","10,000",Low,14,1.58,4.93,,,,,,,,,,,,,,,,,
s13 for sale,USD,N/A,"1,000","10,000",High,95,0.51,1.7,,,,,,,,,,,,,,,,,
car dealerships no credit check no down payment,USD,N/A,"1,000","10,000",High,85,2.87,14.95,,,,,,,,,,,,,,,,,
jaguar suv for sale,USD,N/A,"1,000","10,000",Medium,61,0.58,4.39,,,,,,,,,,,,,,,,,
porsche 997 for sale,USD,N/A,"1,000","10,000",High,85,0.33,1.27,,,,,,,,,,,,,,,,,
triumph gt6 for sale,USD,N/A,"1,000","10,000",High,90,0.34,2.21,,,,,,,,,,,,,,,,,
used jeeps for sale by owner,USD,N/A,"1,000","10,000",High,100,0.51,2.4,,,,,,,,,,,,,,,,,
vw vans for sale,USD,N/A,"1,000","10,000",High,100,0.63,5,,,,,,,,,,,,,,,,,
buy and sell cars,USD,N/A,"1,000","10,000",High,82,1.55,6.14,,,,,,,,,,,,,,,,,
m4 convertible,USD,N/A,"1,000","10,000",Low,18,0.79,7.79,,,,,,,,,,,,,,,,,
mercedes e63 amg for sale,USD,N/A,"1,000","10,000",Medium,49,0.37,3.55,,,,,,,,,,,,,,,,,
lamborghini miura for sale,USD,N/A,"1,000","10,000",Medium,63,1.15,8.92,,,,,,,,,,,,,,,,,
infiniti g37 coupe for sale,USD,N/A,"1,000","10,000",Medium,54,0.44,1.58,,,,,,,,,,,,,,,,,
ase certified mechanic,USD,N/A,"1,000","10,000",Low,27,1.12,7,,,,,,,,,,,,,,,,,
chevy kodiak for sale,USD,N/A,"1,000","10,000",High,99,0.69,3.55,,,,,,,,,,,,,,,,,
sell your car for cash,USD,N/A,"1,000","10,000",High,89,2.69,11.47,,,,,,,,,,,,,,,,,
dodge durango rt for sale,USD,N/A,"1,000","10,000",Medium,65,0.87,5.91,,,,,,,,,,,,,,,,,
jannell ford,USD,N/A,"1,000","10,000",Low,17,0.43,4.83,,,,,,,,,,,,,,,,,
